venda_key,id_item,id_pedido,data_key,data_pedido,ano,cliente_key,produto_key,cupom_key,status_pedido,quantidade,valor_unitario,desconto_percentual,valor_bruto,valor_desconto,receita_liquida,quantidade_itens_registro,cliente_sk,produto_sk,cupom_sk,_gold_record_hash,_gold_airflow_run_id,_gold_processed_at
13336,13336,1328,20230723,2023-07-23,2023,11134,11980,,cancelado,7,2944.98,13.0,20614.86,2679.93,17934.93,1,ea509441cbec8a70d841ac0adafdbf33a738b2d6b204b21557139e37d2beaa0e,ec528fa531fb603c2c2e5ba084890eea25ea1bfcbdfc20ece5ec9e833accf776,,455b941376c7012f583feced10e4a18e478ba9f2767092ccff2ac63c62623627,manual_run_1,2026-06-24 00:59:51.346
5831,5831,14319,20230422,2023-04-22,2023,9666,6367,,enviado,1,613.47,6.0,613.47,36.81,576.66,1,593c6fe5b7e92e14183c0348414c23c2ca0b31566794459d457ef5dd939f89c4,4be92b94f16e5ec84fc57c925d68e21c1f236f601b5e964f1ed4664dfb64deb3,,401f8a4e79ffaebacc6c328b8f7d8f2e23a5c92ac6d2acd14f1a01e3d0043a05,manual_run_1,2026-06-24 00:59:51.346
9582,9582,14319,20230422,2023-04-22,2023,9666,5255,,enviado,4,998.66,17.0,3994.64,679.09,3315.55,1,593c6fe5b7e92e14183c0348414c23c2ca0b31566794459d457ef5dd939f89c4,2baae9116a862d5f0639c2cc1109120f6d9729848b24ae566a56239844f772ed,,34c11832c4366bf64d80342b898fb0ba7439903408c1225b8722beaa239f9352,manual_run_1,2026-06-24 00:59:51.346
2922,2922,1516,20230620,2023-06-20,2023,1653,8904,,enviado,9,1477.87,27.0,13300.83,3591.22,9709.61,1,abbd7741c87ece354767061e79cf3b1b903b1fbd47f7763eb392ebe3616d0e22,7e5f09a2d522b94d9f424f0f1f1d10ba6754888a6431dc325c3d5d44a5cb2dff,,9199a0668cf8edd97e42bcaa7c02f634fb714436e45f35962a20198184955315,manual_run_1,2026-06-24 00:59:51.346
11352,11352,1516,20230620,2023-06-20,2023,1653,3968,,enviado,1,1785.74,2.0,1785.74,35.71,1750.03,1,abbd7741c87ece354767061e79cf3b1b903b1fbd47f7763eb392ebe3616d0e22,8cdf86afb1c3e821a4153dbd98d88d02871e18dab91fbbdd1c3a8cd3c4133613,,abd8392b099d02ed28af86ad381558693145c94e010d8761c68951923b9e8363,manual_run_1,2026-06-24 00:59:51.346
10275,10275,371,20230305,2023-03-05,2023,6227,3318,,processando,4,157.27,12.0,629.08,75.49,553.59,1,54528418fa197a54c2e43a34e6cc32730eba1c9d3fd9ddd6eeec0bb0ea188f76,a581fe33bcb67f7eb565f4831497643ae6f475c2da870dba2a438075efc5d9de,,62f9caaa1cc073d44ab420c51ad25ff72e197d5aac260c978dd4eedd73acd170,manual_run_1,2026-06-24 00:59:51.346
11190,11190,552,20230728,2023-07-28,2023,14201,12440,,cancelado,7,1200.0,21.0,8400.0,1764.0,6636.0,1,3736de6f08ac9e1543486b106768906bccd237e78ab98e0e958c21e06dd41514,48507c3bde185c6596a8dec6c8d067efab6efc76f7f6fe41daba266ce30b0ba8,,5ed674cfa7271457f8e07045c0ec525c074373f72e130cb39fbdbd6e32d6bfe2,manual_run_1,2026-06-24 00:59:51.346
6266,6266,6979,20231027,2023-10-27,2023,4359,1745,,enviado,10,225.33,10.0,2253.3,225.33,2027.97,1,2c1d108424a9e5849844dbe9e4ce5d8ebf3364a854faf30483ec126332cffe25,d691aa239a7840952a4c1d77405da00f3ae02a2c229ef29204cf8681c5e2f4ed,,af3df67704efbc1850a2def3bbac960f061c86240b51c9a397f0c1643e376567,manual_run_1,2026-06-24 00:59:51.346
890,890,6979,20231027,2023-10-27,2023,4359,10026,,enviado,6,1125.26,2.0,6751.56,135.03,6616.53,1,2c1d108424a9e5849844dbe9e4ce5d8ebf3364a854faf30483ec126332cffe25,2e92f082f126f8b8ddcb6ae33e8619b5ff22436e684ea27d0e218486bc2dba17,,c9999838bf6c0870a4b7eb6de326df03f6bbfeb0ef98a81b76742d5bd3e8f9d2,manual_run_1,2026-06-24 00:59:51.346
4605,4605,7888,20230728,2023-07-28,2023,13359,6324,,entregue,4,2383.16,24.0,9532.64,2287.83,7244.81,1,5f498cce257ac71795a468004fe2ba2221324dc86f8066fe151974e44d2c9547,5e808ac4840723ee93b881bf825d80247eb3f42a132c68f465326241f23cdb6f,,c4d79d817e29296851229dca86eb5969acea96ab7c214e57e4ae487b83f93516,manual_run_1,2026-06-24 00:59:51.346
5213,5213,10851,20230719,2023-07-19,2023,13257,11734,,entregue,6,1685.99,20.0,10115.94,2023.19,8092.75,1,98cbe5fb4b004e67d71690b5d2ea4872995938d9b09318f548304d68b5d665c5,ecd7e341856ff378e35fd527b2ddfafcfe5bdf8e6f7f00b7d768484c3518f66b,,4c3bb761a3306c80390fef848e524c621c76d4ce78b8920a7c31fae0354b26f2,manual_run_1,2026-06-24 00:59:51.346
666,666,11879,20230409,2023-04-09,2023,6852,10431,,enviado,9,1341.49,8.0,12073.41,965.87,11107.54,1,81703450715b0c67ac3e3044281d3742857fd07719879bfe0c304145eb98db98,cbfb355a1863a6d239ead5a355617f2c9f7f30810b0ecd6d0d99219521c5cee5,,fc3bd1a5df98dbab36599f839cf41a17b2a6af3cacf8d510b3919935e20b33c5,manual_run_1,2026-06-24 00:59:51.346
1680,1680,11879,20230409,2023-04-09,2023,6852,14843,,enviado,8,1416.83,15.0,11334.64,1700.2,9634.44,1,81703450715b0c67ac3e3044281d3742857fd07719879bfe0c304145eb98db98,04881c525753f9feb21e7b472c73d52cd8382f136d0227a0edc3a88559851ec8,,cb3af104ff900ee20e7a4f0e48ed259109ba1e71645cca7944f4ec5bed627849,manual_run_1,2026-06-24 00:59:51.346
2740,2740,12727,20231226,2023-12-26,2023,2044,12016,,entregue,8,1467.31,28.0,11738.48,3286.77,8451.71,1,4013c9b91b1e49f28b124040379ca0cd5a6262ec1f39c91d05735384a284ef69,3098f98250ca64cc9a07df637219d103b0bfe6627c78cc4bb2ef544fe65af316,,ab92037a5f1e6e1bc4feb76748cf11701db553a48162480d3c0d774960717722,manual_run_1,2026-06-24 00:59:51.346
2636,2636,14646,20231213,2023-12-13,2023,7423,9677,,entregue,9,2996.77,24.0,26970.93,6473.02,20497.91,1,2b2a54eb006d211152b7cadcb6f640c363024868428c8138e9f6768e7020acff,1e7407019edc2b50775664c0ec53680cc09535a47414c664870cfd843c62547f,,5f77fe440452429407cb69168487ade65144de7b976f095b3e309fc16c389d8c,manual_run_1,2026-06-24 00:59:51.346
4594,4594,6985,20231003,2023-10-03,2023,13599,5295,,entregue,2,151.88,10.0,303.76,30.38,273.38,1,32694b366e511878f6b962b4559055b9f5cfe69c6744f2f4ee1719b828876638,742107317a149374c16170abf80e1f632d7629bdfd17922c8597ffd7cc6ae18e,,499af3b17d08002bf102e0b79e26e637e3ca31c25d09b31926c1b38d0ac54ce5,manual_run_1,2026-06-24 00:59:51.346
7584,7584,6985,20231003,2023-10-03,2023,13599,10207,,entregue,2,2972.21,14.0,5944.42,832.22,5112.2,1,32694b366e511878f6b962b4559055b9f5cfe69c6744f2f4ee1719b828876638,572c73baa6bef121ffaafd0c3f7c3cfef9bf19b93529fba80571d910c4728d77,,94ad9b4046587dcb0ccd7b613b24538901375347b33e3d1f43e394e1c5868ad4,manual_run_1,2026-06-24 00:59:51.346
7472,7472,10820,20230628,2023-06-28,2023,5300,2296,,enviado,2,965.94,27.0,1931.88,521.61,1410.27,1,6b92845d31c1371e19b8d33ed16760c1a3495c158026fcd6c613dd2d22b98454,b834e2c637725e1694015fa407e59d21e5fe3531dd797fed37f02e9f1912db8c,,00265ba8bec8f477fb9028af3ca63752247b50b40819a6fd216cef2011f7dd26,manual_run_1,2026-06-24 00:59:51.346
5826,5826,10820,20230628,2023-06-28,2023,5300,1535,,enviado,7,1519.92,2.0,10639.44,212.79,10426.65,1,6b92845d31c1371e19b8d33ed16760c1a3495c158026fcd6c613dd2d22b98454,5a2847510021ebf6f8e0fc7fb27df64702970e505aea914e8a7bdcddd91d4b13,,61c14f8e5f451cb08aa9aeeb50a886a3d11307bb5dc420561ab03906e57be45d,manual_run_1,2026-06-24 00:59:51.346
1733,1733,10820,20230628,2023-06-28,2023,5300,8386,,enviado,6,1026.52,3.0,6159.12,184.77,5974.35,1,6b92845d31c1371e19b8d33ed16760c1a3495c158026fcd6c613dd2d22b98454,e4ac2d08930a5f592f1c9e625c5a4e91dd5c8c91525fc84ff2702dc3b0a0567b,,2ebfdaa157635eb315194156a3a6b893e18e85d0b2da030005944d3a29c625fc,manual_run_1,2026-06-24 00:59:51.346
1670,1670,10820,20230628,2023-06-28,2023,5300,5263,,enviado,10,1575.59,10.0,15755.9,1575.59,14180.31,1,6b92845d31c1371e19b8d33ed16760c1a3495c158026fcd6c613dd2d22b98454,5c522ce2d57e23dd80770cd59e7a8ca9668c8e878a8f1bb76584a9c631df8703,,46afe1db1558dda3e18a5aeb41301afc43d277d72e85ddfb5a0802b270ee4fa7,manual_run_1,2026-06-24 00:59:51.346
30,30,11442,20230515,2023-05-15,2023,11977,4949,,entregue,1,1199.63,26.0,1199.63,311.9,887.73,1,28a4e40603da60c475a16aa63438fe424f7005e2222d867a9e70a02ba41065c8,34b88009c3b072365a1e158b78bdcab2c64c6b5f4180190244524a7e6d3d90a5,,cd02879314848f5606d2bec0fa8bac2121a5d80c33b0ad4d75d7b9b55fe966ec,manual_run_1,2026-06-24 00:59:51.346
3287,3287,1253,20230624,2023-06-24,2023,8885,12802,,entregue,6,1109.92,10.0,6659.52,665.95,5993.57,1,8e0b918a9ff90b651d323c8199c764e43c1d9c20e1eac7748922ccdd29d27705,821f35f20f5f792599d9d8b57d075dd814d39289bfb286428ed71ffbfe7e72a5,,29a77db0cd61f75723b673dbf0e4ea9c7a20dfa01cd7150a814f4a90c0b96e45,manual_run_1,2026-06-24 00:59:51.346
9803,9803,14452,20230420,2023-04-20,2023,13523,8233,,entregue,5,371.65,9.0,1858.25,167.24,1691.01,1,d37676195bd68e6007bd4b6b468d61f0d074810cb759b39b9ff61383b53366ea,22ce1d2e0459ca56c552e77c48c8179e601115ab42fbdc152481c58262e09ca3,,8b2d3f73c7c94ccfce17c28bbf7ea3b4cd542947a7abb7e40e6271480f160869,manual_run_1,2026-06-24 00:59:51.346
5792,5792,14452,20230420,2023-04-20,2023,13523,6136,,entregue,4,286.24,19.0,1144.96,217.54,927.42,1,d37676195bd68e6007bd4b6b468d61f0d074810cb759b39b9ff61383b53366ea,b944c6ca5c41f686d6552395e719b9dcfaa1154e4e8ebcaa8883a934c5e8ef8d,,39e309ef5bea5d66bfedae02a4a46462f1b3967e8139170dd0597eadf37466f2,manual_run_1,2026-06-24 00:59:51.346
11843,11843,14452,20230420,2023-04-20,2023,13523,1063,,entregue,10,2360.14,7.0,23601.4,1652.1,21949.3,1,d37676195bd68e6007bd4b6b468d61f0d074810cb759b39b9ff61383b53366ea,f500694d70dcb90059f132c856611d6c0cdddfef5f259d985366b147bd07681f,,340bd0723af36aa9af063ff0614a73bab715a05e4f60bc6e96f3424a119e673d,manual_run_1,2026-06-24 00:59:51.346
10311,10311,14452,20230420,2023-04-20,2023,13523,14246,,entregue,9,2872.64,13.0,25853.76,3360.99,22492.77,1,d37676195bd68e6007bd4b6b468d61f0d074810cb759b39b9ff61383b53366ea,25581b149bba59113230f1beb4f5f1b3708e95caae9d657a58993879d8fa11bb,,56c5640f500baddcf1396510fa5fc055ca4a8e40d5ec765d6c23f7c325bc166b,manual_run_1,2026-06-24 00:59:51.346
13058,13058,1899,20230927,2023-09-27,2023,3128,2233,,enviado,4,908.6,14.0,3634.4,508.82,3125.58,1,af00d338c278b4e0652a0c6a26236548c199753570903964ab63e4dad868d337,8092272ee8e22286f9b43028b1549756817dc798ac929c26ff30cc96267c8864,,8c044fd7534cb1f2cd2dd66cea6f60e7f986937bf0e866ef443435223036ceb0,manual_run_1,2026-06-24 00:59:51.346
5060,5060,1899,20230927,2023-09-27,2023,3128,14498,,enviado,3,282.94,25.0,848.82,212.2,636.62,1,af00d338c278b4e0652a0c6a26236548c199753570903964ab63e4dad868d337,e0070f847b6a11df2201fd68d66baa9734652f9f9a938be8c244687520274811,,08ef8ba40129abb4568a15ef6e8db0c24fee8a917a0d5f763d800f967c8ee5c8,manual_run_1,2026-06-24 00:59:51.346
14177,14177,1899,20230927,2023-09-27,2023,3128,1899,,enviado,3,439.82,18.0,1319.46,237.5,1081.96,1,af00d338c278b4e0652a0c6a26236548c199753570903964ab63e4dad868d337,6c8975d8c8dd5ee3e32d6f374ac51aeba578b3cbf91c0186885c0398c6904a3a,,9431751e9347075d616814b431e07535c0b5aa58b21e624c017d8b7667fb24c7,manual_run_1,2026-06-24 00:59:51.346
14385,14385,1899,20230927,2023-09-27,2023,3128,14625,,enviado,2,504.96,10.0,1009.92,100.99,908.93,1,af00d338c278b4e0652a0c6a26236548c199753570903964ab63e4dad868d337,5aa191ef0eae17f5899ca5554cf40df598934871aa0899290d362489207eb011,,0508d0e9df1e39435e3888a819b31945739507fab81095ce8136dadf7e15ee0e,manual_run_1,2026-06-24 00:59:51.346
14800,14800,2092,20230301,2023-03-01,2023,4782,4473,,processando,5,262.04,13.0,1310.2,170.33,1139.87,1,baa50d56945f38a601211621c9fbbe792243e74da014588b8abddbcc88c7422c,f62ef3e0ab9873cf7cb9d47c6c6dfb72162b32dc95e7030422efa1609b456d35,,71b6d4a2d7799450b5fd683d138ba1b5106d77aaa810260fee3c0f0e2da83227,manual_run_1,2026-06-24 00:59:51.346
11514,11514,2092,20230301,2023-03-01,2023,4782,8580,,processando,1,2438.62,26.0,2438.62,634.04,1804.58,1,baa50d56945f38a601211621c9fbbe792243e74da014588b8abddbcc88c7422c,325a5422030e2d8399fca5f62b8a4af59314a948fca740e65dd65464d4c46a11,,bd4de9a6ad571ad710f43363b216510981d7bf750cfca9638991a78f54de03f0,manual_run_1,2026-06-24 00:59:51.346
166,166,2473,20230907,2023-09-07,2023,8456,2283,,enviado,8,1246.98,26.0,9975.84,2593.72,7382.12,1,58a86a7acf0f6a1c6937ca20c337eb8829a0845e6b30bbf02cd8cc288544cdf4,f56a7a30cad43bf53056efa4f0a6e04c8351101cc0e6fe2e9ea97a2b80053354,,42550085838fde2d0641b7591099ec6649676250e09a7dec35acb6d2ed081580,manual_run_1,2026-06-24 00:59:51.346
12972,12972,2473,20230907,2023-09-07,2023,8456,13912,,enviado,2,1352.81,27.0,2705.62,730.52,1975.1,1,58a86a7acf0f6a1c6937ca20c337eb8829a0845e6b30bbf02cd8cc288544cdf4,bbaa1ebc1d66a8e989f9a6250d150faef58d2015ee3c40efd1bf03df731122ad,,955585eafa7658dfd209d2240300d52881198b64a17a660807e975c7b2d45e6e,manual_run_1,2026-06-24 00:59:51.346
9062,9062,2694,20230529,2023-05-29,2023,8943,12676,,entregue,5,2555.11,15.0,12775.55,1916.33,10859.22,1,27d0aa7d31b1968e09ef2afdc4a2948e86b8ac677a0476705a68d9af977569ec,5e4a9a2f28c0838e036a0601c96e56e913d6e1f87401da00d64a63e7ae68d509,,cd31a09bdbd786833c53bedcd0c2ab27845879e934a01c0d3b9a8ead9e788aa4,manual_run_1,2026-06-24 00:59:51.346
7117,7117,5519,20231012,2023-10-12,2023,10991,12230,,entregue,4,1009.61,16.0,4038.44,646.15,3392.29,1,fb9d1528ad1c6e32fa423be567144d34e4d2307c0ee3807bbfe6000a77631d34,79b62eb6f27f8f71c3febaa1c490420f9bdaf689ba52de51626e145c20cd2357,,efe698e7e8c58e17c0b31f15c5a09f4cb57dcefda655ed2efa050dee75dd01cb,manual_run_1,2026-06-24 00:59:51.346
11144,11144,5519,20231012,2023-10-12,2023,10991,1181,,entregue,2,2708.35,11.0,5416.7,595.84,4820.86,1,fb9d1528ad1c6e32fa423be567144d34e4d2307c0ee3807bbfe6000a77631d34,a6e6d3f033dd1a8ebf5c3f13abbc09e50b5ee80dd2595afbf96a74b33b546bf4,,3b837bf66bc2ed7ef0b833c7481c7558ad9dc782a2f671e2f3ea8642207abf62,manual_run_1,2026-06-24 00:59:51.346
13715,13715,6269,20230505,2023-05-05,2023,6015,3453,,entregue,8,1379.48,11.0,11035.84,1213.94,9821.9,1,b75b5c1bb6acb967b9a2d54e5a34341e084b6f8e7e56bc1013c6cb5068cf58bc,3d92f188378ca6925123d937d28559e8e45b6ece67a8f0d7275e3dc23be65a5f,,8005858f044e9348ee38323374992cff3d462b5528b1da3934aebb18832a734b,manual_run_1,2026-06-24 00:59:51.346
14543,14543,6269,20230505,2023-05-05,2023,6015,6219,,entregue,1,353.51,20.0,353.51,70.7,282.81,1,b75b5c1bb6acb967b9a2d54e5a34341e084b6f8e7e56bc1013c6cb5068cf58bc,137835ec25ad7573b0a122de188a7fb1152166b283946487d47adc559e1d62fd,,fe3065ff24bd7954eabdb255316460268af5499fe5fdf69bfa5c04fb5b3291a9,manual_run_1,2026-06-24 00:59:51.346
5631,5631,7849,20231201,2023-12-01,2023,7318,2317,,enviado,9,1553.08,18.0,13977.72,2515.99,11461.73,1,4caa99869efdf84d54fa5c3f80c58e33d6911795eabbe78c07a8b33695dd1c3a,2dcd0ffab3bd1b06cd4727bd1d761d4401445057db4a407ddef23e7c046f8b28,,b32ba6e1b1b47859cbb0b524c0fc3d466d7141b42e54b58d584e04c8cef0e0d3,manual_run_1,2026-06-24 00:59:51.346
1082,1082,8586,20230114,2023-01-14,2023,9233,4196,,entregue,1,2973.37,15.0,2973.37,446.01,2527.36,1,99ee72d506fbd95f252ed37aa72a76252ccbb8041b63373c499be1e9d7bc54cd,3394faf36177e184a1cb1434c057480e0f3b0c55ab4e2645b7b6f26914e76d81,,a546d0f7a42b76bec0068c82c15dff155735fced03e315c714deb473e36cc144,manual_run_1,2026-06-24 00:59:51.346
5315,5315,8586,20230114,2023-01-14,2023,9233,5396,,entregue,8,2335.9,14.0,18687.2,2616.21,16070.99,1,99ee72d506fbd95f252ed37aa72a76252ccbb8041b63373c499be1e9d7bc54cd,e2df2ca8967a9ca9ee459847bdc6026c112f349f51604f2b9f2477944e895c0a,,10ee37a04240e7e1cf3a2b0e8e37020b6190db0011f3ecac875868bea203444d,manual_run_1,2026-06-24 00:59:51.346
7626,7626,9496,20230703,2023-07-03,2023,5342,2283,,enviado,9,1681.78,2.0,15136.02,302.72,14833.3,1,cacf4ef1bee2516da716994b70fed4b3775b3e6655fd35b6d8e42d5dd9a6dfcc,f56a7a30cad43bf53056efa4f0a6e04c8351101cc0e6fe2e9ea97a2b80053354,,6f84c5bbba69780594874bf60b68a8b2f300130569fb50b945ff8b98e9ff232d,manual_run_1,2026-06-24 00:59:51.346
3663,3663,9496,20230703,2023-07-03,2023,5342,5964,,enviado,9,1118.21,20.0,10063.89,2012.78,8051.11,1,cacf4ef1bee2516da716994b70fed4b3775b3e6655fd35b6d8e42d5dd9a6dfcc,b8108d82aaffa121a918eee51a727f9f18a01a5dea0a1281552d0c7cdd9bc288,,a6390b84dc725152a23210278d1476e5d09fcd9f768a3cea853c3436d4bd2f0b,manual_run_1,2026-06-24 00:59:51.346
10975,10975,1018,20230715,2023-07-15,2023,5286,6396,,pendente,7,2304.19,18.0,16129.33,2903.28,13226.05,1,132d5995fe1e41494e61b7bc11926a8e78924b66c7ebf918857e46fa5413ec5d,711214bde64da151289e2c2e5786b6f32531adc6f6b887b979b9f3500757e2d8,,7008d5455fe438bba18005fd8728c03415fae13321e55912b18fbd5507728254,manual_run_1,2026-06-24 00:59:51.346
11485,11485,1018,20230715,2023-07-15,2023,5286,8581,,pendente,1,1080.61,8.0,1080.61,86.45,994.16,1,132d5995fe1e41494e61b7bc11926a8e78924b66c7ebf918857e46fa5413ec5d,9689269a03fa3712dc1c0493ead07233961bd8042a7b487131aa7c048566a518,,9257ec3a57792576ec11ac77e96bb69e0191ef6284d07e7dcb3caf7b141b171f,manual_run_1,2026-06-24 00:59:51.346
1931,1931,1018,20230715,2023-07-15,2023,5286,11738,,pendente,2,1787.66,21.0,3575.32,750.82,2824.5,1,132d5995fe1e41494e61b7bc11926a8e78924b66c7ebf918857e46fa5413ec5d,c33fbca9b07d5409301e43d198f23f71919b5e48aef4d5cec1e544c136fdafd3,,80a343d510b885b4cc0e544a427ce5fff08290066b609ce4467217a4f3a0f29d,manual_run_1,2026-06-24 00:59:51.346
1114,1114,10478,20231214,2023-12-14,2023,5576,7220,,entregue,8,1699.4,0.0,13595.2,0.0,13595.2,1,ced30299e5c6ea4001ac82903dd3e1112647a92990424b2c6f5b4e8cc5f88f99,f2e0e011656b9edd6cf1e132a05180bdfbd8aaf5bf6b72dd6eceba99cb2732db,,907c1fca009c7b2b5a6e1332f4679e36806a52d93677db7e852e71dac45b3cc6,manual_run_1,2026-06-24 00:59:51.346
5090,5090,10478,20231214,2023-12-14,2023,5576,10819,,entregue,6,1102.31,10.0,6613.86,661.39,5952.47,1,ced30299e5c6ea4001ac82903dd3e1112647a92990424b2c6f5b4e8cc5f88f99,8047cfe58b0738b668bbacbf08b4f1ad2dd411e8ab2ab1531d9c46123835d3f5,,97abf87c394ef88de6e82fd8195e575ac20933edd613059bdbc161ef711a64a7,manual_run_1,2026-06-24 00:59:51.346
5476,5476,10478,20231214,2023-12-14,2023,5576,12203,,entregue,2,573.03,10.0,1146.06,114.61,1031.45,1,ced30299e5c6ea4001ac82903dd3e1112647a92990424b2c6f5b4e8cc5f88f99,fd67eaf1cd2d294636afe0d67e254f20e057fa4508bad180f3198d8169bf8cc8,,46ec3daed869695a2b27ab7a9a464b1039c46647b12e19d93e69ca7db20f0448,manual_run_1,2026-06-24 00:59:51.346
1188,1188,12717,20230710,2023-07-10,2023,9301,7072,,cancelado,4,1522.78,9.0,6091.12,548.2,5542.92,1,c49111fdc364b6fefa49b9fd9344b32ba0741b13ecfbbbcfdb08d1ccc2b4a8e3,38813c88b546ee46c5cea4f3181a7839a9147b71f512f030ae678095c9125bea,,3f9d96affed001f6840328b5c78ef4003eefbb7a5ffb808611649e3d33663d53,manual_run_1,2026-06-24 00:59:51.346
7184,7184,12717,20230710,2023-07-10,2023,9301,12617,,cancelado,2,2273.49,11.0,4546.98,500.17,4046.81,1,c49111fdc364b6fefa49b9fd9344b32ba0741b13ecfbbbcfdb08d1ccc2b4a8e3,871332841626731333bddba31c9c1c36148c1fa6a2a71ea127a06e27d09b7dbd,,309f3dd39dc0d4d22ad194837b477dbe4c02eb1760970501b4f84fd62913c01b,manual_run_1,2026-06-24 00:59:51.346
6155,6155,13875,20230627,2023-06-27,2023,14017,2830,,entregue,3,2771.69,15.0,8315.07,1247.26,7067.81,1,8513696db59ec34efdb6d9443883f47e9c73955d56aa6627036c06a6d55bdcce,2e850d7da71cc6bc34c028f3138a6abd64ad96684a2e6c3197a235c4dc9b2a47,,a8c4633d18e115a4bdbc5357068ba5a0128650fc731dc8800f3cffddd9f3b6a4,manual_run_1,2026-06-24 00:59:51.346
9536,9536,13875,20230627,2023-06-27,2023,14017,3811,,entregue,8,660.74,12.0,5285.92,634.31,4651.61,1,8513696db59ec34efdb6d9443883f47e9c73955d56aa6627036c06a6d55bdcce,3316b2bce9c5ef25711276770906ac942eb5850ecad763f0229214dc21e4feef,,495c4b8e00e526c8678b25d2b6a296ff5397631d755c2166f78f0daefb8fc866,manual_run_1,2026-06-24 00:59:51.346
4229,4229,14599,20231222,2023-12-22,2023,4468,11601,,entregue,10,649.57,8.0,6495.7,519.66,5976.04,1,1558d4cc509db9c68386796eb60864a2ef6bd3f555406d5b6313d7715c4d436a,042f483f3a32d8be27fcd58a4cef018e004af6a6ecead8fafa6cbeec4db4a6c0,,1af32d539053537cc6fc51e77108a5a330fd125b5c9d4a8e7bfc0813b626667f,manual_run_1,2026-06-24 00:59:51.346
579,579,3690,20231002,2023-10-02,2023,3405,1122,,enviado,1,2543.74,26.0,2543.74,661.37,1882.37,1,2d71ba0039bcc865f891489c5cc501213026517cfe2f0e68cc55ca2e87355f60,57a19f549deb4a32f4550241c6c06b87d73b9730aa9bc78a74e5076461132549,,df07dd4d2cf444eb32029847a98fd0f18cbdecdb64617c96fc92981fc1d39ccc,manual_run_1,2026-06-24 00:59:51.346
3229,3229,3690,20231002,2023-10-02,2023,3405,12381,,enviado,4,895.51,12.0,3582.04,429.84,3152.2,1,2d71ba0039bcc865f891489c5cc501213026517cfe2f0e68cc55ca2e87355f60,01960acdddf6240f00a443e63c48fccfedd519e4e35e51fe0d603fbedfcd9d07,,b33edbc3c9a407891bd1f5823ac5095b0a03334708fc831eae288bd9b28327ac,manual_run_1,2026-06-24 00:59:51.346
11762,11762,3755,20231118,2023-11-18,2023,1217,7763,,entregue,6,2287.19,26.0,13723.14,3568.02,10155.12,1,30087b3d6119b822eada32451f6f1cd3d99d8138bd588f17126fa48698f1d0a2,fc44e7af7b4e978070028083d36e371729bd43a6417256cd9fcbfc48b9457d7c,,0a6baa5484184d05103870a0827216d80296ed6caff804890d29c1b164a1d9fb,manual_run_1,2026-06-24 00:59:51.346
4400,4400,3755,20231118,2023-11-18,2023,1217,3170,,entregue,3,1162.18,20.0,3486.54,697.31,2789.23,1,30087b3d6119b822eada32451f6f1cd3d99d8138bd588f17126fa48698f1d0a2,9325b33fc9752cc374a778225fdbe5cccfeb7c4b3ef9b1976f292580f52c76e1,,83d7e159191c66cd56b893100dab182097743d207ce7af68790bc8ddb0d376a9,manual_run_1,2026-06-24 00:59:51.346
14520,14520,7449,20230427,2023-04-27,2023,3293,89,,entregue,1,1135.94,28.0,1135.94,318.06,817.88,1,772eedaa447e87a5cc6287a9a8ec995fc426d08ceebc0d3335497f375816e832,052f36659dedb1b26cb3367988cbf35eb5c56dfb5177efde91ee2eeec834445b,,26874ff4845951eddf19d88bee304de2760bd7f1e325ceba447d8f255dd3631c,manual_run_1,2026-06-24 00:59:51.346
7494,7494,7449,20230427,2023-04-27,2023,3293,830,,entregue,10,2079.8,20.0,20798.0,4159.6,16638.4,1,772eedaa447e87a5cc6287a9a8ec995fc426d08ceebc0d3335497f375816e832,03ee5a39c248403416846408c39e7f999ce8f57eeb2bf5583e62f64249a7d015,,002695dacdd0953f9efdec929e6d831789cb5256496224f07ca1151c4e39b024,manual_run_1,2026-06-24 00:59:51.346
12445,12445,7449,20230427,2023-04-27,2023,3293,4237,,entregue,9,1877.34,10.0,16896.06,1689.61,15206.45,1,772eedaa447e87a5cc6287a9a8ec995fc426d08ceebc0d3335497f375816e832,f5b4ad3a57a933fedb2b3de718ffe92085f1b310560f2ce978af133047ace90c,,b28acffcd6ca7c691fdef95d63ce8a8b73cee1de9be12f25428f49edfa5cc439,manual_run_1,2026-06-24 00:59:51.346
11371,11371,7449,20230427,2023-04-27,2023,3293,4276,,entregue,1,1466.48,14.0,1466.48,205.31,1261.17,1,772eedaa447e87a5cc6287a9a8ec995fc426d08ceebc0d3335497f375816e832,82be450762b343897b866556d27bffa98e6545f4b66d91e34d52f51204812125,,6cbd304fd6604aed11458e4788eec7ae4badb9578d66679b01d6d96c7cb4d557,manual_run_1,2026-06-24 00:59:51.346
44,44,7449,20230427,2023-04-27,2023,3293,9182,,entregue,10,1615.12,29.0,16151.2,4683.85,11467.35,1,772eedaa447e87a5cc6287a9a8ec995fc426d08ceebc0d3335497f375816e832,4f1424088247c53f7afd35db334ac68adfb5d927f0cc891ac6fccd55b4c10e23,,c5449dbb152e6b678d139e07085618d7023b6fc03274db952a6091d157f3ac0a,manual_run_1,2026-06-24 00:59:51.346
