entrega_key,id_entrega,id_pedido,data_envio_key,data_prevista_key,data_real_key,data_envio,ano,cliente_key,status_entrega,transportadora,codigo_rastreio,prazo_previsto_dias,prazo_real_dias,atraso_dias,entrega_no_prazo,quantidade_entregas,cliente_sk,_gold_record_hash,_gold_airflow_run_id,_gold_processed_at
13096,13096,8578,20240220,20240229,,2024-02-20,2024,5943,em_transito,Correios,SI544791739BR,9,,,,1,94d742458b2403cdf46c83d5e0cd288923fa272a7f23d4b85536ce016c3dbc39,99ae3511a77c9a87138b8373a62ad3c8944f0989ee52a60218f5764c8aabf561,manual_run_1,2026-06-24 01:00:14.078
13554,13554,6112,20241020,20241023,20241024.0,2024-10-20,2024,8029,entregue,FedEx,ET683073577BR,3,4.0,1.0,False,1,1c5421ba4c54ac08efbd39b8bab7ac02c5a11ca868128a2d966708d0b7faac86,bb71f4d6ed9e92b488650d5e6e88210ecef5e94d003b8dfa56e9675e9e3e1df9,manual_run_1,2026-06-24 01:00:14.078
13584,13584,11715,20240425,20240513,20240515.0,2024-04-25,2024,8284,entregue,DHL,QK294409383BR,18,20.0,2.0,False,1,c032191e1b2ab3af4e9efed7b08f818a767b4fb847d0dbe59629b74d12e2a35d,5c5c00966ff2242002f86a4215279874b81d2e353ba2f53d303b15baeaec4301,manual_run_1,2026-06-24 01:00:14.078
1473,1473,12086,20240726,20240804,,2024-07-26,2024,5829,em_transito,Loggi,YP096308083BR,9,,,,1,744cacf17f93bfb3f44e5ce590eecec55d9c1291f2fb496c62259f27fcd07118,240a04ca7e04e91b1ae5f34925939629eefc5be6fd094271b740501f4326bc3a,manual_run_1,2026-06-24 01:00:14.078
14756,14756,9144,20241113,20241203,20241204.0,2024-11-13,2024,10094,entregue,FedEx,AJ409039751BR,20,21.0,1.0,False,1,5ce1d3a390479a94cc85b094b00d5ea30f3c4d1e5d76307e0343016fe51bc972,a63dd6d987090f2e0e5625a4ce8b71d0d75ae7b1665464f56d28cb16ec0c280d,manual_run_1,2026-06-24 01:00:14.078
3027,3027,1961,20240813,20240817,20240821.0,2024-08-13,2024,13148,entregue,Correios,WO344842333BR,4,8.0,4.0,False,1,9f4baafadae539e370f36d98499b8b6104aa4181fd93454efce9d8026f40b651,4fc62edb0f6ef8f1b80dfb06351080f46dc1b1fbd589d537e46e6368d9d5dbb4,manual_run_1,2026-06-24 01:00:14.078
3221,3221,3420,20240605,20240608,,2024-06-05,2024,733,em_transito,DHL,TP488919274BR,3,,,,1,41488c141b1c8bff151a330387baa3a03f2a379ea5aa8c48d2754bf6a2abf30f,62d99bd308fa18eceec14b10901b8b2ceaa98573b3b57ffe8e2ea1fa41645bb8,manual_run_1,2026-06-24 01:00:14.078
4767,4767,14474,20240606,20240622,20240626.0,2024-06-06,2024,7497,entregue,Correios,IB319038424BR,16,20.0,4.0,False,1,75e6e6cbf214a9d1f0366de2a2b66ffe84243766e8c400e817ffdfab2e810131,6866ad465331b481499f69739ae957a5e510dcabdd86061616d02640dd583d4e,manual_run_1,2026-06-24 01:00:14.078
5158,5158,936,20240329,20240403,20240405.0,2024-03-29,2024,12536,entregue,DHL,PB952103731BR,5,7.0,2.0,False,1,9e8000c47b01b292d9dc2da20b62981a0e4f8c52ba2e142cf756fcd0b95454af,55dcffe5bafed0580c556d9873df1c13ede486b488d3731a9469b2ec26ba19c8,manual_run_1,2026-06-24 01:00:14.078
7698,7698,2640,20240126,20240206,20240211.0,2024-01-26,2024,9677,entregue,FedEx,GX355319886BR,11,16.0,5.0,False,1,1e7407019edc2b50775664c0ec53680cc09535a47414c664870cfd843c62547f,d1230b05f5b7f1195cbaabc0f02d309d5ae21ad370489cb95e2ff0a703bdf50b,manual_run_1,2026-06-24 01:00:14.078
8021,8021,10386,20240808,20240822,20240822.0,2024-08-08,2024,9847,entregue,Total Express,LU831137556BR,14,14.0,0.0,True,1,7be7a04d49bb9eafeb12b5f7f7f80acb9e742444e6717f59a26229d941691e68,060f370e18ab4a956899718b9fbe78103810b77977bc442f97b765ce007e9827,manual_run_1,2026-06-24 01:00:14.078
8734,8734,221,20240930,20241009,20241014.0,2024-09-30,2024,8243,entregue,Azul Cargo,CQ327297274BR,9,14.0,5.0,False,1,7b6fa4de7bb8506a6ca7ac321b797fe2e1d9a7103a4b5483e175798db7022e2b,ef2819f82c39d04a72fd872e83e354614c3b7ece0fca4130a7172e98fdb52238,manual_run_1,2026-06-24 01:00:14.078
10343,10343,8585,20240207,20240214,,2024-02-07,2024,6648,em_transito,Loggi,BJ680256573BR,7,,,,1,829a615583019ff4d2d8b9591e65c026553939854ea6304620269ff2841ab651,347952a1115d1880d87acce704caaa788d0396bb4444ca1a81d572f1ae6d38e8,manual_run_1,2026-06-24 01:00:14.078
10361,10361,12405,20240823,20240902,20240903.0,2024-08-23,2024,9587,entregue,Latam Cargo,KO887415594BR,10,11.0,1.0,False,1,48bc2edbee5802602effae517d0be36279366618e69f5fbad5d945087b72218c,b2c9b538a154b18be7fc8bcc18aabd83d85881cadd7255dd84d688fa0636001a,manual_run_1,2026-06-24 01:00:14.078
12249,12249,8442,20240829,20240913,20240915.0,2024-08-29,2024,10687,entregue,Latam Cargo,ZA931373405BR,15,17.0,2.0,False,1,5ffd2fcc791e87180f89bff22a2c4e88509bf223d5d727e06f03fdc6140b7f97,cac077ddc5204b67950cef276acf7f5ed5607e521f4121bcc3659736a7fe7ae6,manual_run_1,2026-06-24 01:00:14.078
12340,12340,12177,20240523,20240610,20240614.0,2024-05-23,2024,5208,entregue,DHL,FZ572207487BR,18,22.0,4.0,False,1,20c9e18fa922c5e8258b2fb2cd5221d326c3ccc9390d1f7ed0c1423b402ec45c,f838c021bad383d12b29a103e5a905fda8bad9543b4ee3c059ab33f4d23bf0af,manual_run_1,2026-06-24 01:00:14.078
13311,13311,14699,20240112,20240128,20240129.0,2024-01-12,2024,7137,entregue,JadLog,UQ242329814BR,16,17.0,1.0,False,1,763a48201c8500c280b9822565a36f3790190dcc4598b2d492f76e434b388a84,e024d654e605ff7aef1eae6271eefe6c00d10024b15e00dfb8ac817bde1c096b,manual_run_1,2026-06-24 01:00:14.078
13585,13585,6270,20241122,20241204,20241205.0,2024-11-22,2024,11529,entregue,FedEx,ZW748544821BR,12,13.0,1.0,False,1,f859918003755dd2e5b206fad52ccb8616147803a30274129270d4863915c073,8e3c6c04d17f0bba552511fe8bf914511690f30355768cecab98c115706e1324,manual_run_1,2026-06-24 01:00:14.078
1587,1587,13649,20240912,20240918,,2024-09-12,2024,12918,pendente,FedEx,DQ926350500BR,6,,,,1,1acec675643de741faf1abdb6ffd31f402d9110954fef04e3804c7542b4f69c6,7acdc172c07da89a8b66418239df36168d1580303b1e04f1b832ccda50557b42,manual_run_1,2026-06-24 01:00:14.078
1701,1701,4663,20240709,20240720,20240728.0,2024-07-09,2024,2437,devolvido,Azul Cargo,JS691993368BR,11,19.0,8.0,False,1,4eff0fc983de675a52eb87f2e0c4fb684c33d6a6105c2df85471d3e46b7fb9a8,e48067009f6fbc39ddc52f5f2c197777caa40db307889391891dab9978484893,manual_run_1,2026-06-24 01:00:14.078
1986,1986,4210,20241122,20241204,20241205.0,2024-11-22,2024,10500,entregue,Loggi,WM544185132BR,12,13.0,1.0,False,1,9943939e976969332a945550f41db03d75cd3c8e021ecccc11aba8b677a2b3ab,f51389b92ac43a2918d34a7eaf558602d99f8b0e1e5167583d94207cc84777f6,manual_run_1,2026-06-24 01:00:14.078
2634,2634,2911,20241116,20241120,20241120.0,2024-11-16,2024,10041,entregue,Azul Cargo,YT979371870BR,4,4.0,0.0,True,1,97db4ef7bb2789a287d4ff601585130d964ce707bcde81875fdff805d8691633,3b0324e0d59f7cb8df63764323bc5ef1f520545a2239873234ae276e6f87e732,manual_run_1,2026-06-24 01:00:14.078
3124,3124,1015,20241223,20250105,20250105.0,2024-12-23,2024,7011,entregue,Loggi,IU009288376BR,13,13.0,0.0,True,1,05a13063b5fb2bd9b260e2a20e3e77a2baefa2ccbf3c464cd333a2bb3fda55d8,75200ab3dbef436976dacf19fed4e52f1057147af23ae6d22a51a98f45c25c6c,manual_run_1,2026-06-24 01:00:14.078
3180,3180,11119,20240504,20240524,20240526.0,2024-05-04,2024,778,entregue,Latam Cargo,IF631549683BR,20,22.0,2.0,False,1,025b0ec253151a90190a5558151571776828ab37a1466d50081eb26dff8b37ef,63eef490e79072da152d379b91bb0af218a989adfc0b9265225d2e8b1c4aee68,manual_run_1,2026-06-24 01:00:14.078
3265,3265,12076,20240225,20240314,,2024-02-25,2024,2009,pendente,DHL,ZO462294230BR,18,,,,1,5f93730be65a7e58990d83d0f54801d1f4617ff7de09945acffd36be8b5628b3,80c04e9cda164d2e562cea811350765d2a8d635097494789ef0585cc30c8e8aa,manual_run_1,2026-06-24 01:00:14.078
342,342,7402,20241014,20241028,20241102.0,2024-10-14,2024,7150,entregue,JadLog,NZ286919548BR,14,19.0,5.0,False,1,bc344dddb10c2fea95f76aafa9cf6a04153d4578752aecb3a5952ede16ef0d5e,4a8a9f3a08585e1bd09d2e2b676b4543c80fb92b3c85f1bcb6dbb7e1522e279a,manual_run_1,2026-06-24 01:00:14.078
4303,4303,175,20241101,20241113,20241113.0,2024-11-01,2024,13179,entregue,Correios,MO547320222BR,12,12.0,0.0,True,1,a2b538ef4ba16bd7a249ced547531498a783d6ba911a116cff0acf9a567cefd8,5c5852efaacb84dce0722bd9e8b9d9f6b537d479064a86ea4b291f32780eb3ba,manual_run_1,2026-06-24 01:00:14.078
4726,4726,3889,20240201,20240209,,2024-02-01,2024,12014,em_transito,DHL,TS194001508BR,8,,,,1,afb7d9f9a0437fd0a344c5a94c781e4ff1b5bb9ef28b58820c61664a180fe4e8,c304ab91cee864c270560a5a447b0e35fd0e0d3fc7dfd3799b747aeb0801bd8f,manual_run_1,2026-06-24 01:00:14.078
5356,5356,3242,20241224,20241227,20241230.0,2024-12-24,2024,12705,entregue,Correios,IO620350980BR,3,6.0,3.0,False,1,0b9460b5f4fc5d8fe52d36b98f55d640d16ea677724f319f1de4f7bbb9a4f435,986590cd3c9caf0c06918d95169b9a38ea8a623d8bcf546d1d590987399d8a91,manual_run_1,2026-06-24 01:00:14.078
6073,6073,8046,20240903,20240917,,2024-09-03,2024,5105,pendente,Latam Cargo,RH481743509BR,14,,,,1,ed8e8f2d85951840770869cb7ec7144dfa612d4019b748156caf8f24b1a12521,7536df1548c5f5ed727ac002dee1e44d54ff4b77d614f3e1adce5e39867c6556,manual_run_1,2026-06-24 01:00:14.078
6225,6225,7474,20240709,20240725,20240807.0,2024-07-09,2024,191,devolvido,Latam Cargo,IK766369163BR,16,29.0,13.0,False,1,9bc3554a4fc1de6b876da88a652f61ff6b7c8afa372f1f174e123fe3138cfbb8,98396fbddc5047777609395a5c304eebf69a3f57c48136704797919995ffb193,manual_run_1,2026-06-24 01:00:14.078
6322,6322,10421,20240907,20240912,,2024-09-07,2024,10866,pendente,Loggi,SB036123921BR,5,,,,1,6e16ad0d4c8551fa684838fae892be5bd9208c414786616d7c0f2ed2288be8b0,5ccb8da91f1c6ac6f0104677e6dc31280f14756a0e9b261559c55678417504ad,manual_run_1,2026-06-24 01:00:14.078
6450,6450,12644,20240304,20240318,20240323.0,2024-03-04,2024,3570,entregue,Correios,AE158111568BR,14,19.0,5.0,False,1,c3a7e8265059da36e27a2f81972c59647c9cddfb577f4cb9ac0640d83c811793,74ea0daf45f107e3c13230e8471387753e84fffceb1b35c773ae1b1102cd0a70,manual_run_1,2026-06-24 01:00:14.078
859,859,866,20241123,20241129,,2024-11-23,2024,4712,em_transito,Latam Cargo,UA563713247BR,6,,,,1,2aee22b64c0a278c93fe7308dd1c9d4f7f1df4df999f5a710ec929df798153ae,072966da817146e24ccb35f1b543764a2eba1f0f4b5363fa94347126decf1c89,manual_run_1,2026-06-24 01:00:14.078
9236,9236,1407,20240710,20240717,20240719.0,2024-07-10,2024,12389,entregue,Azul Cargo,KU126649047BR,7,9.0,2.0,False,1,7eb7e5ca62d52c071c2bd9344a9e1c1e2a041caeb05593e540b7222472a61406,46b8be5683283e66f459ad48dfd4fad642e52eae1976de0c5764cca246e430c4,manual_run_1,2026-06-24 01:00:14.078
9877,9877,7507,20240910,20240930,20241002.0,2024-09-10,2024,14039,entregue,Latam Cargo,MF368809324BR,20,22.0,2.0,False,1,41db5bfe059fbd90b1a44a45eb1f1e4c455b46f7f3b5e8265ee70e2ad0ecbc17,9216bd2f78c07358783a04407434812a903b8c32f29256e3e4b2c68b8749f72f,manual_run_1,2026-06-24 01:00:14.078
10323,10323,380,20250530,20250612,20250616.0,2025-05-30,2025,7457,entregue,DHL,BU721606139BR,13,17.0,4.0,False,1,f034abdcba5ab3cd863a39b68d4074233f8cba8f629d5f66bd332bafe73ff6b5,24c82443ef7287bb051d1d3e5f0091dfae162b46bd4aef245945710b43590574,manual_run_1,2026-06-24 01:00:14.078
10411,10411,4874,20251223,20251231,20260102.0,2025-12-23,2025,4389,entregue,Total Express,PZ315469013BR,8,10.0,2.0,False,1,044de0e6bee8fce6bf860a91cf0c94e4d42167077738b577a1e2a6b4f571c513,0f24136533015ecb381724d739fefb2f169e07ce6053d6f0dda8f7775c06e717,manual_run_1,2026-06-24 01:00:14.078
10689,10689,11238,20251102,20251122,,2025-11-02,2025,13622,pendente,Total Express,HG416165255BR,20,,,,1,f4019d6df8d53b7303a11f1a7ae1bbeff83ed2366be62f0b35b75784bc6573ca,0f5ce54fdad1473b4e2807fffa0d296440c4908b17726f1d5784b3d075ccd0bc,manual_run_1,2026-06-24 01:00:14.078
12744,12744,5623,20250306,20250309,,2025-03-06,2025,1849,em_transito,Azul Cargo,CT593388668BR,3,,,,1,49370e448c377289de4c6d5f744259d487b60dc2437a2ef8c82dcf3a1ceb971b,44cb8f970ff2bbd8af5d655ca9706c55e61bbdce5937c6c9364438e1d1ba5dcc,manual_run_1,2026-06-24 01:00:14.078
12953,12953,8417,20250510,20250528,20250531.0,2025-05-10,2025,9594,entregue,Azul Cargo,IB715977521BR,18,21.0,3.0,False,1,71da85f02dd00477d397dbbee56c3dda78dcaf99863bddb5bf5bbb906d4040a6,a7e300288f135b2aab3db01b7e4ab8c0b051e27861dd9ecc3fa767f75250121f,manual_run_1,2026-06-24 01:00:14.078
13475,13475,13942,20250411,20250414,20250416.0,2025-04-11,2025,4023,entregue,Total Express,SL446479884BR,3,5.0,2.0,False,1,54ac17bc37aef8786b99c78122180262fcbee87a8c2c29dbcd03c579bb15e4df,98f40381fda27a884a208063dd947091360eac642794160f0afb62b27032e6ce,manual_run_1,2026-06-24 01:00:14.078
13541,13541,3779,20250118,20250130,20250201.0,2025-01-18,2025,1886,entregue,Latam Cargo,IP366142266BR,12,14.0,2.0,False,1,b93c0619f0c1d6779f3c520ba3a19921d38e21e72dc33df61d4950a10b55e200,13e1ebdf97cfdcf04d30df3f3d75753812a8917de2a6881679ea790573b5ed16,manual_run_1,2026-06-24 01:00:14.078
1658,1658,8004,20251206,20251223,20251228.0,2025-12-06,2025,9082,entregue,FedEx,EP175240135BR,17,22.0,5.0,False,1,3390033a0b99eb75240176ccd1308bc400f95d895c95a4e953a8075097e02580,c1e08d75b1e1aafb8e4c8e1938d1617fe8d0b8533dde380223c1eab07a5d1a12,manual_run_1,2026-06-24 01:00:14.078
2397,2397,2144,20250616,20250630,20250629.0,2025-06-16,2025,251,entregue,Correios,RH880549206BR,14,13.0,0.0,True,1,bf033843445629ca4da99b1574521508edd70e5d974c820770871bb0fe488ae2,99a466c28d54ab87a27907aa38a401276608e3f9b3c1039170d27ae312405689,manual_run_1,2026-06-24 01:00:14.078
2921,2921,6447,20251215,20251229,20260105.0,2025-12-15,2025,3213,devolvido,Loggi,TL530211449BR,14,21.0,7.0,False,1,5e2bfeec341a145fb3c79693ee752719a4d78efd28031088ce12b925b2525c6e,b15c8aaf8ea32cfbaf22403f1d62527defb2454dc8d57845dea83adba4c09600,manual_run_1,2026-06-24 01:00:14.078
6183,6183,3416,20250824,20250909,,2025-08-24,2025,9662,pendente,Azul Cargo,JR663979599BR,16,,,,1,e10e13278412a1d09616311368c573d231779b7d4590a40972bbc890158179a6,f55c96d61fb1847919a6c900f4499903ab07181f70685071ad96b8424d4ae412,manual_run_1,2026-06-24 01:00:14.078
63,63,7813,20250603,20250616,20250614.0,2025-06-03,2025,11425,entregue,Total Express,AX668565017BR,13,11.0,0.0,True,1,5b3c03f6bdbaf8fe8dc451bf8ea91b19409d4a84b3eb7e0ad0745636da2d3920,a71d1d3daaa8825fe114e64c1ba1409eeaee0fda18c2f543c5e5335a9cd1f2b1,manual_run_1,2026-06-24 01:00:14.078
6494,6494,10966,20251009,20251013,20251011.0,2025-10-09,2025,11946,entregue,Total Express,SQ779776822BR,4,2.0,0.0,True,1,cf38deff09d9e1facab68f61aff90e99e95700324de928c2184f5bbb4385636e,fe5b61f5a0d2f82687b24f3bbbb228c458122e10574368123039b5593a057119,manual_run_1,2026-06-24 01:00:14.078
6615,6615,14882,20250503,20250508,20250509.0,2025-05-03,2025,6605,entregue,Total Express,NY926141035BR,5,6.0,1.0,False,1,f0056bc0bb641427e71d682f9b85c1a254be5c378eec678ceb9315da730f99bc,782a52763216c1a10f039051a4c659ac6135f7b37b0c6016529975e8469b8496,manual_run_1,2026-06-24 01:00:14.078
6764,6764,10726,20250102,20250106,,2025-01-02,2025,8469,pendente,Azul Cargo,LV769723086BR,4,,,,1,1f1cd7c8a0fe282d9e0070874a38b2c93db31f806e733b950a24b4f00f7ab1d0,5d6c1d8660bddd36969d74862ac6291e5fae5e8ae4ad42eafe80d297a6fb1908,manual_run_1,2026-06-24 01:00:14.078
7135,7135,3786,20251210,20251229,20251228.0,2025-12-10,2025,4788,entregue,FedEx,UV843206836BR,19,18.0,0.0,True,1,a79fd4e8d421acbceb797e24eb07881523fe1b4945aabead7e8fe7aac5368151,6a48d048163da83bc02d951f0213d89058e976cbb9fa9e1502fd2b1a46c7eb80,manual_run_1,2026-06-24 01:00:14.078
9100,9100,10990,20250501,20250506,20250508.0,2025-05-01,2025,8900,entregue,JadLog,PA160060067BR,5,7.0,2.0,False,1,057f8b38c46209d94980292130c8296ad87b19e0fffd21d230d66b786adcd331,6e7dbc979d5a97507266c36b659302a4ff74f053bff8c404fb630342cd1384a8,manual_run_1,2026-06-24 01:00:14.078
9338,9338,2252,20250816,20250901,20250905.0,2025-08-16,2025,14117,entregue,DHL,GP619712392BR,16,20.0,4.0,False,1,6efa8bcd7774111aa15c09c4ebcaaef9fa9d6c2b8a2c92f59186724d4e22217c,a6b5be73a56f95c21f4722f4d232a1b53e8b41082bf95d367e4a58d6f3256a36,manual_run_1,2026-06-24 01:00:14.078
9502,9502,14417,20250218,20250304,20250309.0,2025-02-18,2025,4325,entregue,FedEx,QS349032287BR,14,19.0,5.0,False,1,c26e5eaba3755d6fd895eb74512999f3047fd6d67bd2d725877c349fa1ceb3be,5b6a26def01de115800ab3f6131490331cd2da0f08b906f355fe2aa04b3d96a4,manual_run_1,2026-06-24 01:00:14.078
9518,9518,5717,20250531,20250607,20250605.0,2025-05-31,2025,13809,entregue,Loggi,SI467213483BR,7,5.0,0.0,True,1,67599a528e6ae989e92b42e3589a65336280f20ee3b9a96447a6235155251246,c1697fdf05ec9ff66a17bc26ae2005668f892105b64bed51d1d885cc4ed8294a,manual_run_1,2026-06-24 01:00:14.078
10195,10195,3375,20250417,20250507,20250510.0,2025-04-17,2025,8888,entregue,Azul Cargo,BQ979272188BR,20,23.0,3.0,False,1,904f5ecb9510f78cc70f509885dbc8af50f7e05241795d8d4699781b5cbbfaa9,f41d65a64c411f9ab61733216a4b0cffaabeec28a9419be6f3a603300784bb95,manual_run_1,2026-06-24 01:00:14.078
10481,10481,10146,20251216,20260103,20260103.0,2025-12-16,2025,320,entregue,Correios,XV643443318BR,18,18.0,0.0,True,1,e0f7b009e82792cc09b3ba4154e14de9856976c9e0b58675370535c8a842e78a,47594d36f35002649d0b4042bfcc0013b845bf1dbb8989e1e9f37b5fac35d615,manual_run_1,2026-06-24 01:00:14.078
12860,12860,4988,20250910,20250915,20250914.0,2025-09-10,2025,3042,entregue,JadLog,TF581966048BR,5,4.0,0.0,True,1,e30c6dce06778054fb68b16a11bbaf8d5ba1510a766ec250235f4c5828711a58,f1835f69ca83a01af3a62ce0cde2517d68760d0caa782c80c131dcfd996e68bc,manual_run_1,2026-06-24 01:00:14.078
13180,13180,488,20250712,20250717,,2025-07-12,2025,6279,em_transito,Total Express,GY283063768BR,5,,,,1,48a94fa5ae9945fa6f89bf0419c149741176195823999004a48e7bda5d2963b8,17cc3a18bfc9baaf8a48be43e8d6884559ce0ea6bad2c0c4f5bb27ed124f4ebe,manual_run_1,2026-06-24 01:00:14.078
1445,1445,420,20251018,20251023,20251021.0,2025-10-18,2025,13185,entregue,Total Express,RX694434779BR,5,3.0,0.0,True,1,c5b0ebed50dcf9df291b2254d25059ba40a72bb236258f8708e542f0f4eb0fc4,b6c3310afdc2a387243aeccfeb7c086e29f1791b6fb040f68e6d2239673c48fd,manual_run_1,2026-06-24 01:00:14.078
14654,14654,1203,20250711,20250725,20250729.0,2025-07-11,2025,6639,entregue,DHL,PV734321985BR,14,18.0,4.0,False,1,8d3841ee23e4d9d0c07477258945176ac75fd08f5ef651eb7c7c40f1795b0756,c858fac8e582edaa4bdf7f56bcbeb51e4dbdd459d8f1aa770d243f5ac370de94,manual_run_1,2026-06-24 01:00:14.078
1500,1500,5794,20250819,20250908,,2025-08-19,2025,5717,pendente,JadLog,NJ172544340BR,20,,,,1,f4dc0a52457bccd58701e685cf3f1ccf66ae2231f0a84903f14b2d9aeb859d6f,aa0a18375322e9259f67c14a3952e3d4bc7cf00e50649a0634f1d7f9d5366c4a,manual_run_1,2026-06-24 01:00:14.078
1695,1695,4448,20250313,20250318,20250318.0,2025-03-13,2025,8294,entregue,Total Express,WW913373962BR,5,5.0,0.0,True,1,0730ab98d55d21ac48bbb51640ee95ec844442f46bd78fa5659452a934993fb8,4d9c7986bc4bfb6f7348e56de7174440abf6f505abe1d930f7d927126d9d389c,manual_run_1,2026-06-24 01:00:14.078
1957,1957,4307,20250908,20250926,20250924.0,2025-09-08,2025,12579,entregue,DHL,NJ256491714BR,18,16.0,0.0,True,1,6dd2e313b454907f587bc8d1090b7dcd302844a94e7f8a39978c7d0995e6e2d4,ddd71729cb2ba81017522bdb9ced158f0e3d62ddea0a1a3bdefab4658b68344b,manual_run_1,2026-06-24 01:00:14.078
2161,2161,3141,20250502,20250513,20250511.0,2025-05-02,2025,5363,entregue,Azul Cargo,SD834270949BR,11,9.0,0.0,True,1,8c55c74e955b29e79771419edc3f79043e055c322d7cf2164219121c6cd2d2b1,310f54884ad7665275dc8878b54cc8de1f9558ef402353731c7051cef6f50133,manual_run_1,2026-06-24 01:00:14.078
3057,3057,4136,20250514,20250528,20250602.0,2025-05-14,2025,4584,entregue,Loggi,HU643062752BR,14,19.0,5.0,False,1,f048bea0df62f8b14bdcf15dce7eb28575ccdfb5b10dcfdd1d8d27ceeaa6e831,5f418ce7a480c92db2106600dd75ffe40a95dca1144f763c7a4e50d6d7931072,manual_run_1,2026-06-24 01:00:14.078
3167,3167,6251,20251018,20251105,20251107.0,2025-10-18,2025,6686,entregue,Azul Cargo,DO780758314BR,18,20.0,2.0,False,1,a7a926169fd9c1fd9cf4a877b70ce85211443c5e1b2dc56be63bf8bffb331cdb,e10382c3b1c1df6cd1561e397e60a6bc04654c6e398b856481405b37c7db3627,manual_run_1,2026-06-24 01:00:14.078
4464,4464,10072,20250526,20250603,20250604.0,2025-05-26,2025,9162,entregue,JadLog,DJ989560764BR,8,9.0,1.0,False,1,2573154d71f3707ec0eecb492086351c576f213b14cdadab6989e80037936657,9b5bff4d4b461b45d79f4dfebee0aedd7369d37f3b111f7d09a69e1d4d62c8bc,manual_run_1,2026-06-24 01:00:14.078
5450,5450,9163,20250228,20250315,,2025-02-28,2025,9480,pendente,DHL,FO297968133BR,15,,,,1,59340386718f10856d7685076d65cd608250d6a2050e959a1aae5ffce893a7df,935141b03f04316c74c2c98bc7c12aea6e3ba3899f7b3d039c6c7fb9103d5c7e,manual_run_1,2026-06-24 01:00:14.078
574,574,9506,20250824,20250908,,2025-08-24,2025,12164,pendente,Loggi,GS126604135BR,15,,,,1,8462934885645b1af7bce4844c571e87c6f08a9f0e3967fc2e587647a656beed,4dfce6b72cc5c0430c60d1b13253fbc3540ae82b21d85f410767d72754b96552,manual_run_1,2026-06-24 01:00:14.078
6348,6348,4046,20250616,20250702,20250630.0,2025-06-16,2025,11798,entregue,DHL,OR425551497BR,16,14.0,0.0,True,1,5ff32b14fd04a4c8337384fe86124a26d32c2c4e232b17df81fa5f5c317f5810,fd6ef782ba5a553957934e6d3dbad0a5f28a21988039c97e23da455d4cc2964f,manual_run_1,2026-06-24 01:00:14.078
6402,6402,10646,20250315,20250326,20250406.0,2025-03-15,2025,12174,devolvido,Total Express,KY904700508BR,11,22.0,11.0,False,1,d54dc245e930e378a6a5e47ef42ee60e11913be4120b947fe7321a1d7a32e17a,5fbd1fb5f54e86fe0c908dc3de4861c9bc21717113435357693a9ad987529976,manual_run_1,2026-06-24 01:00:14.078
6464,6464,14922,20251216,20251226,20251231.0,2025-12-16,2025,11504,entregue,JadLog,DT033303117BR,10,15.0,5.0,False,1,aad3d33e799114c408ea6fc3d2bff4b1d7342a737918bd8f8be2c2cf59b7c8df,b239131d10de45110893fbba02d8e36d72fb64896610d71205d1463d737df1e4,manual_run_1,2026-06-24 01:00:14.078
718,718,14221,20250805,20250815,20250813.0,2025-08-05,2025,6511,entregue,FedEx,YR925654419BR,10,8.0,0.0,True,1,500dac7a4d4e46f8e92c0449b90a2e55dee04c2bdd83c4f3bb94631c9bd4f2e2,4db33cf1d5b0f1cd3bae4dde9c982d59e632e65d0ef246d449e31fcf9cf4f2aa,manual_run_1,2026-06-24 01:00:14.078
7541,7541,4057,20250508,20250511,20250511.0,2025-05-08,2025,5881,entregue,FedEx,MX999479699BR,3,3.0,0.0,True,1,0894a376d5c0be8d6d27b6720e1931a125da7cd890abf52bd50bc100a8f9a0b6,1d159f4cdbeb27ac10dd672a450ab7e4dd896fe142fa0dfddb46a9d468b35011,manual_run_1,2026-06-24 01:00:14.078
7574,7574,4886,20251003,20251017,20251015.0,2025-10-03,2025,5429,entregue,JadLog,XW783847230BR,14,12.0,0.0,True,1,1229700eb2dfcb5dd9bd5130f60ebf9244764f15f58a2871f9388d64ca977ae6,27834fa58880a9ef9dd71531c71288537e87148e097eefcd334ba691c38d649e,manual_run_1,2026-06-24 01:00:14.078
8179,8179,12073,20250122,20250201,20250205.0,2025-01-22,2025,5139,entregue,Latam Cargo,GZ460644476BR,10,14.0,4.0,False,1,cd9619e66fc73a6498ffd53f5c6547b77af52d5e05fd20e173e44e785a1f1019,57f6fe9445316f3c273c4dd02db4cfeb5170fbb3943a309fb5a00e384202aa46,manual_run_1,2026-06-24 01:00:14.078
8279,8279,7943,20251129,20251207,20251206.0,2025-11-29,2025,8465,entregue,Loggi,ID898607574BR,8,7.0,0.0,True,1,0707f7b7df2015be0f0ec64a3803e17e0e0a0b7035b235c4ea320bfe83484a55,93a4800e0568f9df6aef0d7dd2fdddec9a5ab24c15ab20d7f99318d4fdd0d0c1,manual_run_1,2026-06-24 01:00:14.078
8744,8744,5485,20250202,20250207,20250212.0,2025-02-02,2025,2766,entregue,DHL,FL687163619BR,5,10.0,5.0,False,1,abf694d3805d5638267877c03fe629ea4ad67135aad98990c28e0deb87eb3f16,baa2ee7aab6a65058b8372b8b9b1fa80977bc5ad2fa258ddfa90c96fa78c9fec,manual_run_1,2026-06-24 01:00:14.078
