pagamento_key,id_pagamento,id_pedido,data_key,data_pagamento,ano,cliente_key,forma_pagamento,status_pagamento,valor,valor_aprovado,parcelas,quantidade_pagamentos,cliente_sk,_gold_record_hash,_gold_airflow_run_id,_gold_processed_at
2024,2024,5370,20260110,2026-01-10,2026,13217,cartao_debito,aprovado,337.42,337.42,1,1,31c181544e55e2f5c1483bea0c9e5063650defd0d5e04fc356442e095f4def53,b539de3a026528765912a0c64118a4d163472fe969c3e0329fda0c46eb3a2861,manual_run_1,2026-06-24 01:00:04.939
4907,4907,7404,20260308,2026-03-08,2026,13985,boleto,aprovado,943.98,943.98,1,1,1cc8c5485a13641d1b3afff9cb50ffcc9f1d56a8b8881209cbf9d535ca60d747,0a5412ebc0b07fa566c30ebfcd23fe1700d39c931771117f1cec612e8ce417c4,manual_run_1,2026-06-24 01:00:04.939
9269,9269,10122,20260129,2026-01-29,2026,14530,cartao_debito,aprovado,597.96,597.96,1,1,aa1b326be4edf4912b78cdcfd341a98601c894271b2db22aa40ec309f3d627e5,e78281f8500757b5c5b99c64506ee8cddb7d4d2f0675bb049325a3eeb8303af6,manual_run_1,2026-06-24 01:00:04.939
5445,5445,12108,20260509,2026-05-09,2026,3433,pix,aprovado,2282.8,2282.8,1,1,512d05eb472927353c01c17876aafc3e2341fdea132efc05e2acbe99a11a41c4,a9d4a988ba745f86bd74afe53d38b7303932a5a6d823c1c478e61dc9b43fa0aa,manual_run_1,2026-06-24 01:00:04.939
2231,2231,12209,20260608,2026-06-08,2026,3972,cartao_credito,aprovado,731.06,731.06,7,1,e9a3d84c16a0aa41749539e866351d0539a8f400df9b919ce1e2d3e82af7e2ab,5df390ba770f147b0e04b0b50b9ced802e8dbf330cfb4adfe9a324a668abcd72,manual_run_1,2026-06-24 01:00:04.939
2630,2630,13119,20260104,2026-01-04,2026,4948,pix,aprovado,2295.49,2295.49,1,1,79659839b91352dfa4b1efba8a8959a23760088fbf2dd02dcea12b101c120b2f,1f586835f59b789d82141741a566ff0de0eeb41aa8e4ebebcb7dadbab7a58154,manual_run_1,2026-06-24 01:00:04.939
1874,1874,13997,20260112,2026-01-12,2026,9194,cartao_credito,aprovado,1963.49,1963.49,6,1,c6a049bbe34b6e778768e3285ad9816d32a6f42cf1b8745bc9514e449f1de239,186f434beae0a80d64f879f6c4a445e31b483e89358d0e7567d9ada77419e808,manual_run_1,2026-06-24 01:00:04.939
5146,5146,927,20260608,2026-06-08,2026,11397,cartao_debito,aprovado,1769.91,1769.91,1,1,754558fe627845fe9a70790d298e013a62b914bb96458eca55eccdebdaace7d6,c27d88a8c69e70f669d43271b8dc07329343678114bfa213b9e93fa4c7ac2ee8,manual_run_1,2026-06-24 01:00:04.939
3308,3308,1295,20260115,2026-01-15,2026,12694,cartao_debito,aprovado,1555.9,1555.9,1,1,b13bf8abce8eb18c4f8305aac9cb8835b4e4a203e42265a459dd4d0610105658,ef4af7393840ffc2f429047f623c3e06be143f5eabd54d93f7618b6c156442c4,manual_run_1,2026-06-24 01:00:04.939
4093,4093,5306,20260218,2026-02-18,2026,11008,pix,aprovado,2889.77,2889.77,1,1,a0fa6c786657fcca54be45c5201274cf8230e39a52c9ddb2efb541da6020e7c0,654dfca26fed24b600a0bbe7875366833a4029370be13eaa5b7a5dcd89269e4d,manual_run_1,2026-06-24 01:00:04.939
11045,11045,6503,20260120,2026-01-20,2026,4167,pix,aprovado,1946.18,1946.18,1,1,9cf4e6f5b84ae12659e9cf5d27f335a76c4c092786f8f0bea0dd1f27da9a1370,9b8835fad4bf32ff450b41515671217c646d0f80256d050ebb6df92d2b717db2,manual_run_1,2026-06-24 01:00:04.939
5335,5335,7514,20260519,2026-05-19,2026,9989,cartao_credito,aprovado,2450.91,2450.91,5,1,8dfe2d4f27d604b15a6d40a7c2f1a5ce8d0757ffc3819ce930aba60200ef14be,95b334fd41890bd412a4180d8acbe0b48f88735c36c890c63ad48fe3fba2c52e,manual_run_1,2026-06-24 01:00:04.939
4460,4460,9694,20260607,2026-06-07,2026,14306,pix,aprovado,942.43,942.43,1,1,17939213b9502d83e19687d2398fe4c27b3ed9cc84111556f593f4d51034a964,3c3395444ba0f3cacd9661b311f0f90e3dfecbd2eea850c875b288c3ec8b8b77,manual_run_1,2026-06-24 01:00:04.939
9961,9961,10302,20260125,2026-01-25,2026,1514,cartao_debito,aprovado,2613.99,2613.99,1,1,4614a1aeafa165cc6aa64aa67a7572e3c61ed6aac924e11e1752bcf7da9e6924,9ebe55ed48238001c4bf5245326929b019a0c29768be9649cda303296d23034f,manual_run_1,2026-06-24 01:00:04.939
1758,1758,12982,20260330,2026-03-30,2026,964,cartao_credito,aprovado,2218.13,2218.13,3,1,79a3bec4835056d21fd384dd6d18d3f69eea0e02b2bb66e1e68546d8e1292c44,4a2302bae33e5c4e85b9ca7cc155ba6e458ded45392ffb38e22d9d0851fd4831,manual_run_1,2026-06-24 01:00:04.939
1407,1407,14525,20260604,2026-06-04,2026,8154,cartao_debito,aprovado,2359.5,2359.5,1,1,a366ec6228c2e6b3c12ea39c27b6d9a29aefb242e7f25e397ba252a5728224d0,e293e5344514c4f8e224b91f8af719ac28e54f8430f7aeb308545ee37dce7757,manual_run_1,2026-06-24 01:00:04.939
1431,1431,2196,20260118,2026-01-18,2026,11957,cartao_credito,aprovado,685.9,685.9,7,1,0bac132ab701a88a2101a376f68f43f1b4bd3a469c3769b926ff941ee267037a,5b0e76a1b4695d9732e1c24f1595382dad8e46c20b4d9e59e783a3bb470e8606,manual_run_1,2026-06-24 01:00:04.939
1280,1280,3173,20260609,2026-06-09,2026,8266,pix,aprovado,889.73,889.73,1,1,7e45f130dce067798551e86d832fd9fbe06fe7a2699268ef11f184231e22aa30,be24e1f0f95a155acd4d93e0eec9a0bd344b9686c65c171b226226e119182df9,manual_run_1,2026-06-24 01:00:04.939
11230,11230,5360,20260506,2026-05-06,2026,4070,cartao_credito,aprovado,371.77,371.77,7,1,e4f23d858c1f4396db2160cda3618d47c4f3316408002c53cf5d71b4997fd9c8,6568ecd3687034290a8d0274a692f27ff8ac98119e9ab08f671457184bc12fb9,manual_run_1,2026-06-24 01:00:04.939
13121,13121,7068,20260606,2026-06-06,2026,7801,pix,aprovado,1552.08,1552.08,1,1,6a7f5a0d98448caa3f33284801ccda16c91fb14490f7b4a36df6c1d5f5c7bdea,5760a656bd98bc9407704171a5fb7aef396581d5b80ad7c03eb8f323b4349d61,manual_run_1,2026-06-24 01:00:04.939
406,406,11840,20260119,2026-01-19,2026,3789,cartao_credito,aprovado,2875.67,2875.67,3,1,88886c21ab1763f7b2129518fb36bfdc5690e35221253ce8eec79b7db2b5c6e4,e4dbf5e20fcf58457d64452e287b0ea24a80acbc9f238c23897cb7f6310202de,manual_run_1,2026-06-24 01:00:04.939
2816,2816,12102,20260608,2026-06-08,2026,8095,boleto,aprovado,1327.21,1327.21,1,1,d3106e19c58329b721aca5061556f71e71882532acded3723aad087cb8b09a28,5a28e5ecdff198adaf9ae8fea586f7e89b59ec3c57f8050c1d93dd4b69866a1f,manual_run_1,2026-06-24 01:00:04.939
7700,7700,14730,20260428,2026-04-28,2026,11111,cartao_debito,aprovado,509.74,509.74,1,1,0a29ed4dc83f6018955c88604b430b7224de66438cd51e83d3bf9514f7598889,1279c2723339cc47e635bbd14fe2169f13d757d0822d16ee57ff83edd263ae35,manual_run_1,2026-06-24 01:00:04.939
5108,5108,5223,20260522,2026-05-22,2026,12482,boleto,aprovado,1866.39,1866.39,1,1,2add3cb61a4474176f8c31eb513dfd65b412b9a77aa6ea245d81bc3201d6e8d3,7266e31bdaf6d31398b87304e2ec27738f7070c66733725e1dfd8bae37b5b41e,manual_run_1,2026-06-24 01:00:04.939
1978,1978,9722,20260307,2026-03-07,2026,10683,cartao_debito,aprovado,1367.33,1367.33,1,1,77663d4ffb80c37d0c7c976005f3fca124dab8f062633a21f6a8a008e5ca390c,77302a2f058d4b26048d76abf97bcfd56ed962b96486763a867403b1f369a74d,manual_run_1,2026-06-24 01:00:04.939
4553,4553,9885,20260506,2026-05-06,2026,5536,cartao_debito,aprovado,68.26,68.26,1,1,b616986a43e9fb46d07ef601b99e80ac4ea994fd2165d7a3e7a0b35bbacb7ef5,dd3b0875a5dd8f7e4e38267ed386d078f86b39bf8c7a6c71e01e777aec1af294,manual_run_1,2026-06-24 01:00:04.939
9813,9813,10977,20260315,2026-03-15,2026,6236,pix,aprovado,1377.91,1377.91,1,1,67de8001f44009d71da55b085b3ee04f7d739c77edaf1c92d3a0773c714bfdf9,5bc5656c1f859a3e0631e68c9b296b6dfd5ac4d0f19aa02ccc40542f93c950c7,manual_run_1,2026-06-24 01:00:04.939
11534,11534,11751,20260207,2026-02-07,2026,4635,cartao_credito,aprovado,1930.51,1930.51,6,1,c2596adcba267f2b2ff343aabd9b435b6f649ad1c8b3cd0fb61647b72a61b7bd,9556647f7b804304a3a7fd469662dbfe6e2da680517e51979d74b7d45e46ba6b,manual_run_1,2026-06-24 01:00:04.939
3746,3746,13220,20260515,2026-05-15,2026,2036,cartao_credito,aprovado,511.9,511.9,2,1,fbc402048a5a6c97313279bf2e73b5df63b8317bdec92586d8426e611b1a86b7,2d5e13af96d3d5345c8248c2093adcd2a4fd00951432f2de9108998c7019d053,manual_run_1,2026-06-24 01:00:04.939
1842,1842,2046,20260218,2026-02-18,2026,3164,pix,aprovado,2844.0,2844.0,1,1,538ffb3057ede53d8b86195f9aa1ab7cc99be954dcd1197b9310f9a83aae34a5,fb17bf7112f50011722148ad737cf776d8321acc4094bc4d80af775a659565a5,manual_run_1,2026-06-24 01:00:04.939
2726,2726,2148,20260522,2026-05-22,2026,10302,cartao_credito,aprovado,2529.33,2529.33,8,1,f98f668180d30e421da3dc781b6b4fdfc4163f9509103bae2605bf9aa1eaccf2,10f9e3a44676a690838c9092b9ed1f40cfb8fe3b4da7e6be05697f7849a563cf,manual_run_1,2026-06-24 01:00:04.939
8955,8955,3642,20260115,2026-01-15,2026,13408,cartao_credito,aprovado,2163.21,2163.21,3,1,a5e11a958d876bf0f5d2fadfeeb5ebc19e29469a923dbfcbe95a61fc93f99e25,dae2e7a8196fe5defc51d0a342c71d6f2990e953341a2988b5fec50204d4e52f,manual_run_1,2026-06-24 01:00:04.939
12271,12271,9381,20260421,2026-04-21,2026,5334,cartao_credito,aprovado,1754.9,1754.9,8,1,449f62a02133ee4e9efa1d05297b62c5d3869845568f04e87de8cdcf6ad7dde6,895f768e633cffa436919624bd304ebc68f2f54c17ec051512559e7e6cf90db5,manual_run_1,2026-06-24 01:00:04.939
1434,1434,10774,20260112,2026-01-12,2026,4369,boleto,aprovado,2148.85,2148.85,1,1,10e22e89fece3aa0b9036ac2701eec5aa1376c40544910a3a0cb4fe08c30ec6b,a0c45811c8d8992b994ae240f21a8b8ab34b33fc6973a74d94e83b85ddb87cd6,manual_run_1,2026-06-24 01:00:04.939
7314,7314,12049,20260511,2026-05-11,2026,7991,pix,aprovado,2104.71,2104.71,1,1,bf66d7918ca9b65abf8fd4be644178cb657d1e90f689e12cd1ff17e85e025d24,3018a2af32cac73ba8863d797b506096c816657aa40f314427bc3f7251c52bf3,manual_run_1,2026-06-24 01:00:04.939
11669,11669,365,20260303,2026-03-03,2026,6828,cartao_debito,aprovado,1931.45,1931.45,1,1,a8b7781b19f4064bfd7d4b43c862d89239c977f1665a9a552bba647bc18f105f,b87cd18067544d333087b6e6182db07566c5297a8cf2f7ae4e2c8825365d595b,manual_run_1,2026-06-24 01:00:04.939
14041,14041,5992,20260424,2026-04-24,2026,3554,cartao_credito,aprovado,2861.65,2861.65,4,1,add96004a9b9f8a106e77f9f09f018cd51dbb619fcef6e13e283e68a0d570315,faa507f9fd4cb0220b475a488ec9ebf1de1d07a53ab2caac63e1b453414b4835,manual_run_1,2026-06-24 01:00:04.939
2164,2164,6223,20260514,2026-05-14,2026,14231,pix,aprovado,2603.49,2603.49,1,1,1b41df27c8a837ac0fc6cddd9bf1b1db0fc1358e2840236c5a694bcb8ac2a468,3a0300a01b8b4c8bef645caf28fe5f966492a1ab491eb3255fe2cac1e7568864,manual_run_1,2026-06-24 01:00:04.939
12573,12573,6990,20260608,2026-06-08,2026,14047,cartao_debito,aprovado,1748.85,1748.85,1,1,fc57a38f40593d0931aacafafc108d6e41426977afb7c736b8bea9ac373b717c,66f87b160b13f4814d11b43c01507fb67d0b51fe282c6ae9bee35a9152d0a88a,manual_run_1,2026-06-24 01:00:04.939
11927,11927,8303,20260106,2026-01-06,2026,3020,cartao_credito,aprovado,820.47,820.47,1,1,55082298149d734280fd2801400f5894ca96c97f50da505316252d7ebd44ea20,30f3be9a34ca0353a17e5e95a128dd3328453b8e0d054f42a4847a4563a14ceb,manual_run_1,2026-06-24 01:00:04.939
7484,7484,9518,20260424,2026-04-24,2026,1610,cartao_credito,aprovado,1904.22,1904.22,10,1,d4ad21246346260cca3fcdbe934807059b67f4c18648cbe990b877ceadcfe52f,f23d73c990ca2ed57c4b1e5696cb3187435a93c03dc471b1514cafa3f1a9a691,manual_run_1,2026-06-24 01:00:04.939
9315,9315,11001,20260408,2026-04-08,2026,8260,pix,aprovado,2827.58,2827.58,1,1,70c1c4de68ed86ac66ea4ccf49719a54f7ce7a28da462c46f4ecb03cad2fe533,6a04fb51eb11a9a232f2780426b4e27324dc4fe9e393d2c2dd60a01e78edb5d4,manual_run_1,2026-06-24 01:00:04.939
909,909,1456,20260218,2026-02-18,2026,10631,boleto,aprovado,2101.01,2101.01,1,1,8abff38eed28d840a29b528386e883423919e13b0115685d4737e2b09fba247d,17553be7af6a2fcf579a2fa81ce90a46fcba4926d62e51e12d736b9fea1205c4,manual_run_1,2026-06-24 01:00:04.939
483,483,2464,20260317,2026-03-17,2026,11631,cartao_credito,aprovado,268.64,268.64,6,1,d99703876a76a7aabbd2b5e556e4995f1380c3f8c24792336c1003c2bf1ba76d,4210c780aba04a7d3a4bf08896306e2631fed4f3172bf3317ccf3c91fb2377be,manual_run_1,2026-06-24 01:00:04.939
14333,14333,7511,20260105,2026-01-05,2026,10908,boleto,aprovado,2933.43,2933.43,1,1,bf0494fda76d45d88203a0eeeb15d7e4a03bca2e7bcc9c810546d42921ee8a8c,5f3d6fcb2ef72dace0cc1b8a8d099b0754db86e20b0f2026d71a4d25a49f721f,manual_run_1,2026-06-24 01:00:04.939
4648,4648,7840,20260116,2026-01-16,2026,2734,cartao_debito,aprovado,1166.52,1166.52,1,1,9b5ec6c3a96b25c291b49760de9bcc46d9479308cea271076c719cf381f6b564,171d241f17c2b5311905050d7756bec077af594daac546491d5678d58baeb8fb,manual_run_1,2026-06-24 01:00:04.939
14163,14163,9553,20260116,2026-01-16,2026,8242,cartao_debito,aprovado,180.48,180.48,1,1,dcad7e7eae52103916f286f06c08e1668e04f0d618353d58c1aa0ab37f5b24f1,a963dfcc202905e76a5a38c5ed79046ae19cccd36b20601f7a40174c0b5bf3cc,manual_run_1,2026-06-24 01:00:04.939
10181,10181,13730,20260524,2026-05-24,2026,9147,cartao_debito,aprovado,2377.93,2377.93,1,1,5ae698146b0960bccc35a74d0c89a4934d4152621e7116d520a8eed01607c863,c2cb3ea1eb39ff2a58f8c1faa351faf5742fc79d81c86ee122a7a2aac4f62a3f,manual_run_1,2026-06-24 01:00:04.939
5904,5904,13762,20260220,2026-02-20,2026,5330,boleto,aprovado,1258.71,1258.71,1,1,1ee8b7e5ae2ef25013fa66a9b03b26eca9058f0cacade9ff5dbfb8c49c8e51f9,4ffc3002b433abec0ae08fdb4c3579e4ff525eb5ab44deae20d1135fa4910269,manual_run_1,2026-06-24 01:00:04.939
5956,5956,361,20260506,2026-05-06,2026,3549,cartao_credito,aprovado,2356.6,2356.6,2,1,24ea1944f2dfba088c0855c8cd0a12e61daf9660bd742bad8815e94d4fbd81e9,c5ece25299ff297f6cbbd14e7b24e023b61c3a75382a20d21c8dbf70180a4038,manual_run_1,2026-06-24 01:00:04.939
5430,5430,2357,20260109,2026-01-09,2026,6405,cartao_credito,aprovado,2363.96,2363.96,2,1,495acfa67e1090f3721336193e0156a354a08646dcb487ec3521ab8ff5878c07,4fcc1f79788aa838e01b45c9043fed4a6e205b193770d02d4c8f8e8f226d4071,manual_run_1,2026-06-24 01:00:04.939
12435,12435,3151,20260427,2026-04-27,2026,3023,cartao_debito,aprovado,720.74,720.74,1,1,c382fd1723289ae6df1cf58143d93debd1d8999d0e394674c72ce9aaafd103ff,6544d32173459c7d817160afebb3e150b97d86eda61f79678018e1a20d45325d,manual_run_1,2026-06-24 01:00:04.939
1964,1964,3897,20260423,2026-04-23,2026,9285,cartao_credito,aprovado,70.11,70.11,10,1,edae03f4cf45e199815a8f4d1d4fcfc80417e821e00d1b9e067ac56810b3d67d,543e832850f86fb0748bd0374796efced7cba0d7e30cb755145a0d2faac89ed0,manual_run_1,2026-06-24 01:00:04.939
9462,9462,8835,20260330,2026-03-30,2026,10296,pix,aprovado,225.42,225.42,1,1,ec57a41feecbd841dc59eef1f713f10e24736ed6af84befb2125d85386d1f525,f2b7065ab851823f945f58f3260048d90335b970fda737915d07609c9875cade,manual_run_1,2026-06-24 01:00:04.939
942,942,8958,20260225,2026-02-25,2026,1311,pix,aprovado,239.71,239.71,1,1,0d6bf67d1eaec3856c0b9d08a6cd2af3f1e4bea124624d12db51e3d45c2076d0,cd028b9abb119190a75b384d8be008eedb74bae90d2e864601a027e7a324ddc3,manual_run_1,2026-06-24 01:00:04.939
4635,4635,9024,20260427,2026-04-27,2026,2198,cartao_credito,aprovado,2751.05,2751.05,8,1,3722197e284128813ac1013c1b4efee10da5ddb431725f5e44b16f014489853a,a6c9137e56523ab791c16cf17fbf4dfa1d1c7b4450c6d13735f4001bc460fa08,manual_run_1,2026-06-24 01:00:04.939
8694,8694,10139,20260529,2026-05-29,2026,1693,cartao_credito,aprovado,2595.03,2595.03,3,1,8859e6fe1ab6f613964f270335361b30d22b6febe568faeb760a25c3fa5fd290,13537e0e69fe15a0146787673f6a666f07c3b144c4271cdb03eae3937f658f1e,manual_run_1,2026-06-24 01:00:04.939
8558,8558,13589,20260522,2026-05-22,2026,10459,pix,aprovado,88.47,88.47,1,1,fd0c0d8e56880fd3a60ccbc7635e8b1eae31ce99ddb541bbb9cf5e43d13a1663,17ab963dfeb92b8511cde38d025ef952b95d40d432e49c488224bf581b15ece2,manual_run_1,2026-06-24 01:00:04.939
10931,10931,14557,20260501,2026-05-01,2026,3327,pix,aprovado,2519.79,2519.79,1,1,cd589540528b78af573e521089ad35c52ca5ec611ff8f4d368f440d962d52ca6,2fd13e10310b06e6d6ebf010fe79da9350e94d1b0cda3a644f2daea6a8a7b6cf,manual_run_1,2026-06-24 01:00:04.939
3183,3183,568,20260213,2026-02-13,2026,9007,boleto,aprovado,706.4,706.4,1,1,ab8df02aa5bfa322bedc34c4f8254ed09fcb494f9af9865906825fdc9934ccfc,d211738c12a5b4e677c2c031e01914f532c7039dcbe38cf1a44239621bbde57d,manual_run_1,2026-06-24 01:00:04.939
13060,13060,4334,20260212,2026-02-12,2026,6583,cartao_credito,aprovado,2032.69,2032.69,9,1,1aba7ff56a2a7ea9436f7ca45e84d2ed4f3e4a1be8973ca5021c876da46b4f3b,7961f7d06bb399c2e77ee0a008346857809c3b364703e5d41f4069a5d4c3cb81,manual_run_1,2026-06-24 01:00:04.939
1548,1548,6488,20260406,2026-04-06,2026,6440,cartao_credito,aprovado,390.54,390.54,8,1,8e9c634db2bc5e29d49e8779d4d879733a9859c5a7145b478b7ff508fcf72cad,bcc9c82047626f2b0f00c6e00a4c5c3b0390a934ced2b6a285f12b2476d27986,manual_run_1,2026-06-24 01:00:04.939
9810,9810,11338,20260419,2026-04-19,2026,167,cartao_credito,aprovado,236.42,236.42,4,1,c5d219da8c0126a3141d1758d34510e3873837fa8dcdc994b1eae9109c59e58c,f0d14c7078822ff35d1935e4e5e1cc99ab1815db32fd8e4cda9d4e65ab1a15c2,manual_run_1,2026-06-24 01:00:04.939
8567,8567,13282,20260117,2026-01-17,2026,8699,cartao_credito,aprovado,1896.0,1896.0,5,1,a4e67a5a893e7b521014cc0bde91f083d0e34062ce99b5f6bbbab614909d3608,11e825ba2b2f6f944e4515eff70aa97dae3600e31f7b450fe50a3c3a051f4b1a,manual_run_1,2026-06-24 01:00:04.939
7133,7133,13943,20260604,2026-06-04,2026,9350,cartao_credito,aprovado,1631.97,1631.97,10,1,1d641cf51e8dc497b59a745e01fd39baf02d6fd6cd741f95a6564f4aa30cb201,76c0c44301006844fdcfbee7f29cdeaeca9557b3f81ddf2a3c6abbefc2b810ed,manual_run_1,2026-06-24 01:00:04.939
3952,3952,13968,20260504,2026-05-04,2026,2493,cartao_debito,aprovado,31.41,31.41,1,1,5775d506d2b8b73e34005f56fcfe282989c30de999f9604c526d7cc1e5b24147,886be8e6f221df4f58ca6bfc3666c41b68fc5adfbe15d403c2f083a4d7a77763,manual_run_1,2026-06-24 01:00:04.939
8957,8957,14771,20260409,2026-04-09,2026,11556,cartao_credito,aprovado,868.03,868.03,6,1,138da0d349d4060b47d0bd91502e38bf3c396d1d68dc9b18bbe7acf267b0e885,a96adc115651a3c32a3a6385771740091ebfe0ce43fb225467d511ea428d8579,manual_run_1,2026-06-24 01:00:04.939
5555,5555,1682,20260120,2026-01-20,2026,3611,cartao_credito,aprovado,2410.18,2410.18,11,1,2169b1b0ada77839e7bf08ae36205c971899367b7321c9f9d49a2a3fdaae53fc,c6582a27d43ba5d3ddd6227c541cba94a1e0fef9c1591f4bf56affe2a609206a,manual_run_1,2026-06-24 01:00:04.939
527,527,7230,20260315,2026-03-15,2026,8088,pix,aprovado,1280.26,1280.26,1,1,6d39fcb5407be6af27b146134a9318b4f755dcab7e9a8cb73c2309d042afdf3c,db3721114892c950955f8bda163b9597698ef0d01c4dda81fc49294e036e1d85,manual_run_1,2026-06-24 01:00:04.939
4925,4925,11176,20260511,2026-05-11,2026,2280,cartao_debito,aprovado,894.33,894.33,1,1,350537751187a51e871e26c048d80bc185940fb81137354a47a55291e4612a00,3dd608fc81a7e3bda68d8455637e1ccafff9b6dde789b1443a16c760527cfc75,manual_run_1,2026-06-24 01:00:04.939
10014,10014,11227,20260526,2026-05-26,2026,13300,cartao_debito,aprovado,2367.79,2367.79,1,1,c347c32fea3f610eb32e7263324de39a90929f30369fa32b3e9e25cae3688031,57dfd19b551de49a6f6bbb0efffaab35985ba2c502b7c8ebdcecb087ed0bef5d,manual_run_1,2026-06-24 01:00:04.939
11599,11599,12112,20260224,2026-02-24,2026,14691,pix,aprovado,2093.21,2093.21,1,1,b2c5dc68fc68142faa8e9014d858c794c2101be22c09213ea806fb07e1f7a7bd,95ad95995da46ef4ff8016c68d5d249bdf200951bb5793455297fc28f858d36c,manual_run_1,2026-06-24 01:00:04.939
9333,9333,12489,20260211,2026-02-11,2026,3151,cartao_credito,aprovado,2097.43,2097.43,6,1,852028f6b14b90a7576f96a16f222008fe5ac29235d008cfa58fea3b7881a491,571f2dad9edae9569d9f9920123c2e9443215b280b8219582ee7e8213fb68350,manual_run_1,2026-06-24 01:00:04.939
7533,7533,1124,20260324,2026-03-24,2026,6366,cartao_credito,aprovado,1071.2,1071.2,6,1,c77b850e67f0c0675c8c59a598d241322a6a5727eaba89e1969a78e4ccd5dc26,1f1383d0a0a55d17150e9dedd80d04b06162db56b61d7964d818abca1c8184b9,manual_run_1,2026-06-24 01:00:04.939
2802,2802,1817,20260328,2026-03-28,2026,8711,cartao_credito,aprovado,2862.59,2862.59,12,1,fe19b42f23b53a838fbbdeee88b483efe085b368657fc96d7804b5c17e7037a0,db0d75d3b2b33098bacf71cafa2740a9ca12c27729de721292d7b4a064a49bec,manual_run_1,2026-06-24 01:00:04.939
4447,4447,6087,20260407,2026-04-07,2026,8859,pix,aprovado,1018.24,1018.24,1,1,6bf48f96bcb38c5fc07c11fd1c981d37457620ccff69125379c9e4f3579c30f0,fbe391899479d267aa580816e0ed8bcccece05f841ff103ba4f7788491f12990,manual_run_1,2026-06-24 01:00:04.939
1007,1007,8001,20260531,2026-05-31,2026,11125,pix,aprovado,2622.67,2622.67,1,1,a4b0953a15f2a3cc922df5ae38c2bd57e51680ed01eb9fec0fc8827a0b3eecc6,0c0cff23b0b2b8be99a747befef7e153230c8a31ce58be02be4a3a4970d173b2,manual_run_1,2026-06-24 01:00:04.939
12251,12251,8434,20260321,2026-03-21,2026,3764,pix,aprovado,1664.43,1664.43,1,1,1a4063149b631b1f235d63b94d6af2251e05ad9f23b4c19529c150f0ab77a57a,c416f704b50fba79640aef22aff6d2cf5b15fedb2a0f52384da12645739322c2,manual_run_1,2026-06-24 01:00:04.939
9893,9893,9244,20260202,2026-02-02,2026,2250,cartao_credito,aprovado,958.97,958.97,11,1,63294fbc0f8f8b9759a67e0bfa980384112b482d286ef89c96c981787887df4f,c7aedced0757567fb95bc4021641bb0ddf08a9c5764ac464a8c4722df33e15f9,manual_run_1,2026-06-24 01:00:04.939
10137,10137,14123,20260519,2026-05-19,2026,5176,cartao_credito,aprovado,2537.41,2537.41,9,1,28a7e94ecfa35b2739a24618fc425e847542e9b9623570b27084af4bc66f64ee,c8b6c49987854e0951ca2be4678e8c9c6c59db5a6c420f3d365292b13b0de10a,manual_run_1,2026-06-24 01:00:04.939
231,231,137,20260221,2026-02-21,2026,2716,cartao_credito,aprovado,2942.57,2942.57,11,1,0e352f80e6c8f21649eca30fc2627cf44faadede99f3a03ebfcf2cea090ee903,423044badfa6626672ae60e61db29c5c3ef6d58e95d596a41b3af48d1df9df0c,manual_run_1,2026-06-24 01:00:04.939
1944,1944,1563,20260202,2026-02-02,2026,6756,cartao_credito,aprovado,2451.01,2451.01,10,1,35394c9e2f1ae73e0fa56d5eb7868b9b6b2e6500bd3062880bf435647826edf7,fe91cdaaf8c88dc1091baaba393223a835c723e816d56513393df9c630942872,manual_run_1,2026-06-24 01:00:04.939
4965,4965,1914,20260204,2026-02-04,2026,7313,cartao_credito,aprovado,1647.52,1647.52,5,1,d19fbc48870ee635dea19121a26e8ee006094f3373d6c7b70fbb719da1abbfb4,256a8dc174dafceaaad9df3336280ad775961ff6ec8eb2df212b1d2e6ebae358,manual_run_1,2026-06-24 01:00:04.939
4794,4794,2103,20260514,2026-05-14,2026,12326,cartao_credito,aprovado,2949.57,2949.57,6,1,022a75c590450b3f51885204904bdc6f2ae6fe2967bcf3066db80530aa1d69b0,5128d8e049515a027af7f54b3f5a2bdeee4080f9d34084eea9b7296f5b4e4186,manual_run_1,2026-06-24 01:00:04.939
8237,8237,4173,20260413,2026-04-13,2026,8041,cartao_debito,aprovado,2744.61,2744.61,1,1,db89ea7c492985802654f6aac41547b5de446f17c790b724a86d87b649f5e717,3be3fd46eed0752f890a6609cab39a78217049bb19bed9e5c456c8cbadef1d99,manual_run_1,2026-06-24 01:00:04.939
8723,8723,4289,20260129,2026-01-29,2026,8919,pix,aprovado,2692.89,2692.89,1,1,0cefc70b2948944c3b5f5acd64a355b7c2568f70fbb5650ed540652d87a75a93,ffb8d810daa7a25de1df1c56b24528afd8e56e5fe04cb1dac97cc404df2a4987,manual_run_1,2026-06-24 01:00:04.939
1898,1898,5027,20260417,2026-04-17,2026,418,cartao_debito,aprovado,383.2,383.2,1,1,cae388fc4ee8fea0824ace1e702bea4e8adc3c1c7be4d9a28ff8e1c56a077f21,9d2f7a359d1557d1610abd88afbb58939338011674c72988461a77a412ff0226,manual_run_1,2026-06-24 01:00:04.939
14453,14453,13110,20260419,2026-04-19,2026,13936,cartao_debito,aprovado,2635.06,2635.06,1,1,0a34bcd04d20407161ad72cf7e435119e797195201727fa84f180fdde4da5556,3ba6aaed260be9003f970fe829ecfa45e946d8f690067b3f0a19483efe4c6cc3,manual_run_1,2026-06-24 01:00:04.939
