id_pedido,id_cliente,data_pedido,status,valor_total,id_cupom,updated_at
7161,11059,2023-04-14T00:00:00,enviado,25.9,,2023-07-15T00:00:00
7162,7842,2025-01-30T00:00:00,entregue,2981.4,1768.0,2025-06-27T00:00:00
7163,4394,2025-04-30T00:00:00,entregue,1809.82,,2025-10-13T00:00:00
7164,13794,2023-09-14T00:00:00,enviado,2309.26,,2024-03-30T00:00:00
7165,7583,2024-07-12T00:00:00,entregue,1955.37,,2025-02-13T00:00:00
7166,10648,2025-09-13T00:00:00,entregue,607.83,,2026-03-29T00:00:00
7167,13251,2026-06-09T00:00:00,processando,2670.2,8869.0,2026-06-11T00:00:00
7168,13423,2025-10-01T00:00:00,entregue,2631.34,,2026-05-23T00:00:00
7169,187,2024-07-08T00:00:00,entregue,2871.3,,2025-07-03T00:00:00
7170,441,2026-05-04T00:00:00,entregue,1864.3,,2026-05-19T00:00:00
7171,1748,2023-01-08T00:00:00,entregue,1647.14,,2025-07-27T00:00:00
7172,3363,2024-09-19T00:00:00,cancelado,1562.95,,2025-11-01T00:00:00
7173,1117,2024-01-13T00:00:00,cancelado,1815.19,,2025-12-13T00:00:00
7174,14958,2023-12-27T00:00:00,cancelado,1954.46,,2024-11-21T00:00:00
7175,5246,2025-05-05T00:00:00,enviado,315.47,,2026-01-21T00:00:00
7176,12226,2024-08-06T00:00:00,entregue,2262.55,,2025-02-07T00:00:00
7177,6559,2025-06-02T00:00:00,entregue,1596.97,5820.0,2025-07-01T00:00:00
7178,3577,2025-08-13T00:00:00,entregue,2548.44,,2025-09-25T00:00:00
7179,4177,2024-07-31T00:00:00,cancelado,2260.96,,2025-06-03T00:00:00
7180,12083,2023-01-15T00:00:00,enviado,1831.91,,2024-07-11T00:00:00
7181,7543,2023-03-21T00:00:00,enviado,1065.71,,2025-09-03T00:00:00
7182,8112,2023-02-18T00:00:00,cancelado,1704.11,,2024-05-19T00:00:00
7183,8951,2024-05-13T00:00:00,pendente,2946.64,2863.0,2025-10-01T00:00:00
7184,2555,2024-12-22T00:00:00,entregue,142.32,9687.0,2025-08-10T00:00:00
7185,12822,2023-11-23T00:00:00,entregue,1405.8,,2024-05-25T00:00:00
7186,4528,2024-02-08T00:00:00,cancelado,1189.02,,2024-05-06T00:00:00
7187,6027,2025-07-13T00:00:00,processando,645.14,,2025-09-18T00:00:00
7188,10769,2026-05-27T00:00:00,entregue,1652.27,,2026-06-02T00:00:00
7189,1788,2023-12-13T00:00:00,cancelado,2625.18,,2025-03-20T00:00:00
7190,433,2023-03-29T00:00:00,cancelado,2928.59,,2026-02-20T00:00:00
7191,4770,2024-08-21T00:00:00,entregue,2161.02,,2025-09-19T00:00:00
7192,11067,2024-01-03T00:00:00,entregue,2264.3,,2024-02-26T00:00:00
7193,1143,2025-12-23T00:00:00,cancelado,365.23,14963.0,2026-01-15T00:00:00
7194,7765,2024-06-30T00:00:00,entregue,2682.04,,2025-01-31T00:00:00
7195,6608,2025-11-27T00:00:00,processando,1093.98,,2025-12-09T00:00:00
7196,6918,2025-03-22T00:00:00,pendente,1059.12,2178.0,2025-06-15T00:00:00
7197,4340,2023-12-26T00:00:00,entregue,2526.1,,2025-09-30T00:00:00
7198,9019,2024-03-24T00:00:00,enviado,671.03,,2024-04-17T00:00:00
7199,8028,2025-11-17T00:00:00,entregue,866.95,,2026-05-31T00:00:00
7200,6773,2025-09-23T00:00:00,entregue,110.66,,2026-05-23T00:00:00
7201,12957,2023-06-27T00:00:00,cancelado,814.4,,2025-06-03T00:00:00
7202,6592,2025-02-09T00:00:00,enviado,407.65,,2025-11-19T00:00:00
7203,6387,2023-01-27T00:00:00,enviado,2528.69,,2024-04-19T00:00:00
7204,5570,2025-01-25T00:00:00,entregue,1794.47,,2026-06-04T00:00:00
7205,6983,2025-11-17T00:00:00,entregue,1264.08,,2026-02-01T00:00:00
7206,5057,2023-05-03T00:00:00,processando,1683.61,,2025-12-18T00:00:00
7207,8708,2026-02-22T00:00:00,enviado,179.63,7257.0,2026-04-18T00:00:00
7208,1542,2024-10-28T00:00:00,entregue,640.02,,2025-05-12T00:00:00
7209,9845,2025-05-09T00:00:00,entregue,1772.68,,2025-07-19T00:00:00
7210,4260,2025-10-18T00:00:00,entregue,2240.58,,2026-01-13T00:00:00
7211,143,2023-06-18T00:00:00,pendente,997.58,358.0,2025-02-10T00:00:00
7212,12394,2025-10-28T00:00:00,cancelado,2704.54,,2026-04-22T00:00:00
7213,5925,2024-07-23T00:00:00,cancelado,2031.47,,2025-04-15T00:00:00
7214,8160,2025-06-20T00:00:00,entregue,1334.01,,2025-07-14T00:00:00
7215,4299,2026-01-29T00:00:00,entregue,2695.3,,2026-03-15T00:00:00
7216,5773,2023-04-24T00:00:00,entregue,2980.72,,2023-10-25T00:00:00
7217,13599,2023-07-30T00:00:00,processando,1358.76,12869.0,2024-10-28T00:00:00
7218,8881,2025-12-16T00:00:00,cancelado,2235.64,7449.0,2026-06-10T00:00:00
7219,5086,2023-08-20T00:00:00,entregue,427.21,496.0,2025-07-01T00:00:00
7220,3274,2023-03-24T00:00:00,processando,1011.97,,2025-10-02T00:00:00
7221,1552,2024-12-31T00:00:00,cancelado,466.04,,2025-08-01T00:00:00
7222,7922,2023-12-20T00:00:00,entregue,1697.85,,2024-03-04T00:00:00
7223,3611,2025-05-11T00:00:00,cancelado,1677.0,,2026-04-27T00:00:00
7224,11377,2023-06-15T00:00:00,entregue,2286.23,,2023-10-22T00:00:00
7225,6659,2023-10-23T00:00:00,processando,427.38,,2026-03-20T00:00:00
7226,14805,2023-08-05T00:00:00,enviado,689.62,5139.0,2025-07-23T00:00:00
7227,9503,2023-02-15T00:00:00,entregue,1872.41,,2025-04-18T00:00:00
7228,13476,2025-06-22T00:00:00,entregue,483.55,,2025-08-26T00:00:00
7229,14232,2023-07-29T00:00:00,enviado,2591.79,10815.0,2025-07-29T00:00:00
7230,8088,2025-02-02T00:00:00,entregue,2920.55,,2025-07-04T00:00:00
7231,12939,2023-09-07T00:00:00,entregue,1415.23,,2024-06-20T00:00:00
7232,5684,2024-12-21T00:00:00,cancelado,1694.36,2318.0,2025-01-20T00:00:00
7233,10091,2024-03-18T00:00:00,entregue,1447.38,,2025-07-21T00:00:00
7234,1452,2026-06-09T00:00:00,entregue,1485.34,12535.0,2026-06-10T00:00:00
7235,8773,2025-11-26T00:00:00,entregue,2627.94,,2026-05-21T00:00:00
7236,8648,2026-01-08T00:00:00,entregue,150.19,,2026-04-26T00:00:00
7237,10081,2026-03-12T00:00:00,entregue,648.13,,2026-03-13T00:00:00
7238,9961,2026-06-11T00:00:00,entregue,963.93,,2026-06-11T00:00:00
7239,13726,2024-10-30T00:00:00,pendente,1673.9,,2025-06-20T00:00:00
7240,4033,2023-12-06T00:00:00,entregue,2092.53,,2026-05-08T00:00:00
7241,11478,2024-11-15T00:00:00,cancelado,1416.93,6948.0,2026-02-03T00:00:00
7242,13301,2026-03-29T00:00:00,entregue,1345.64,,2026-04-05T00:00:00
7243,12912,2026-02-21T00:00:00,entregue,52.7,,2026-05-24T00:00:00
7244,3125,2023-10-05T00:00:00,entregue,2490.25,13881.0,2025-11-10T00:00:00
7245,4471,2025-08-27T00:00:00,cancelado,1365.33,,2026-04-17T00:00:00
7246,11911,2023-06-09T00:00:00,entregue,252.79,8292.0,2025-05-02T00:00:00
7247,1924,2026-01-30T00:00:00,processando,151.99,,2026-02-14T00:00:00
7248,4925,2023-01-11T00:00:00,entregue,2522.61,,2024-05-03T00:00:00
7249,8302,2025-01-19T00:00:00,cancelado,931.82,,2025-07-24T00:00:00
7250,9626,2025-06-28T00:00:00,pendente,1246.29,,2026-04-28T00:00:00
7251,4762,2023-03-23T00:00:00,entregue,500.83,,2026-01-14T00:00:00
7252,7422,2023-03-03T00:00:00,cancelado,1368.97,,2026-05-22T00:00:00
7253,3968,2026-04-22T00:00:00,enviado,654.23,,2026-06-05T00:00:00
7254,14679,2024-10-06T00:00:00,entregue,1144.86,,2026-01-07T00:00:00
7255,4772,2024-06-26T00:00:00,cancelado,2570.62,,2024-07-15T00:00:00
7256,6043,2025-02-17T00:00:00,entregue,1158.29,,2026-05-29T00:00:00
7257,11252,2026-05-31T00:00:00,enviado,361.65,,2026-06-06T00:00:00
7258,8817,2025-11-30T00:00:00,entregue,163.28,,2026-03-02T00:00:00
7259,12299,2023-07-26T00:00:00,entregue,1260.4,2758.0,2024-01-22T00:00:00
7260,13046,2024-04-04T00:00:00,enviado,1015.98,,2025-06-03T00:00:00
7261,13803,2024-12-01T00:00:00,entregue,2020.01,8694.0,2026-04-26T00:00:00
7262,9433,2026-01-28T00:00:00,entregue,2818.8,,2026-04-21T00:00:00
7263,11807,2023-10-22T00:00:00,entregue,2526.17,,2026-01-13T00:00:00
7264,10394,2025-08-10T00:00:00,pendente,1997.29,920.0,2026-05-28T00:00:00
7265,10353,2026-03-17T00:00:00,entregue,2939.01,,2026-04-02T00:00:00
7266,9725,2025-05-11T00:00:00,entregue,1661.95,,2025-10-05T00:00:00
7267,1237,2026-02-13T00:00:00,cancelado,2363.69,,2026-04-22T00:00:00
7268,7107,2024-02-04T00:00:00,entregue,222.7,8361.0,2025-08-24T00:00:00
7269,9960,2025-03-11T00:00:00,enviado,2938.43,14769.0,2025-06-12T00:00:00
7270,226,2023-01-21T00:00:00,entregue,681.15,,2025-02-11T00:00:00
7271,4022,2024-05-23T00:00:00,entregue,1225.45,,2024-08-29T00:00:00
7272,5504,2025-02-23T00:00:00,entregue,965.88,,2026-05-25T00:00:00
7273,5890,2024-08-04T00:00:00,entregue,2598.53,,2025-06-20T00:00:00
7274,6103,2026-06-06T00:00:00,entregue,2644.74,,2026-06-11T00:00:00
7275,4688,2025-08-26T00:00:00,pendente,2140.71,,2025-12-07T00:00:00
7276,441,2023-02-19T00:00:00,entregue,2585.05,8185.0,2026-02-18T00:00:00
7277,3076,2023-05-09T00:00:00,enviado,723.3,2279.0,2025-09-19T00:00:00
7278,8488,2025-01-16T00:00:00,processando,2397.19,11020.0,2025-12-19T00:00:00
7279,13265,2026-04-24T00:00:00,enviado,1144.54,6630.0,2026-05-31T00:00:00
7280,169,2023-02-28T00:00:00,enviado,708.43,,2024-04-07T00:00:00
7281,8275,2024-08-14T00:00:00,entregue,2325.8,7131.0,2024-10-12T00:00:00
7282,11205,2024-05-03T00:00:00,cancelado,1260.93,14490.0,2025-10-30T00:00:00
7283,2299,2025-10-07T00:00:00,pendente,1567.31,1551.0,2025-10-17T00:00:00
7284,1125,2025-01-11T00:00:00,processando,1148.67,,2025-12-31T00:00:00
7285,6603,2025-11-11T00:00:00,entregue,593.0,,2026-03-13T00:00:00
7286,1061,2023-08-19T00:00:00,entregue,2460.41,,2026-05-16T00:00:00
7287,8798,2025-10-09T00:00:00,entregue,2750.92,,2025-11-09T00:00:00
7288,674,2024-07-28T00:00:00,entregue,122.14,,2026-03-14T00:00:00
7289,10206,2024-08-31T00:00:00,entregue,2557.2,,2026-03-11T00:00:00
7290,3364,2024-04-07T00:00:00,entregue,1243.87,5612.0,2025-10-25T00:00:00
7291,5237,2023-01-18T00:00:00,entregue,1632.74,,2025-06-24T00:00:00
7292,12400,2025-04-07T00:00:00,enviado,780.35,,2025-09-07T00:00:00
7293,11306,2024-08-07T00:00:00,entregue,294.91,5491.0,2025-05-29T00:00:00
7294,7966,2024-07-01T00:00:00,pendente,1665.89,,2024-12-17T00:00:00
7295,12741,2025-05-10T00:00:00,entregue,583.57,,2025-09-20T00:00:00
7296,1789,2023-03-07T00:00:00,processando,1063.7,,2024-10-24T00:00:00
7297,6878,2024-06-02T00:00:00,entregue,301.94,2292.0,2024-08-09T00:00:00
7298,10445,2023-11-20T00:00:00,enviado,1387.0,,2025-08-29T00:00:00
7299,11800,2023-08-09T00:00:00,entregue,2520.85,,2025-05-09T00:00:00
7300,373,2026-01-09T00:00:00,entregue,2525.03,,2026-01-31T00:00:00
7301,4496,2025-10-14T00:00:00,entregue,1771.15,,2026-04-10T00:00:00
7302,12043,2023-01-09T00:00:00,entregue,918.56,,2023-07-28T00:00:00
7303,13208,2025-09-05T00:00:00,entregue,1803.89,,2025-11-04T00:00:00
7304,5976,2024-11-08T00:00:00,cancelado,2182.99,,2026-02-01T00:00:00
7305,13782,2024-07-09T00:00:00,entregue,1302.83,,2025-03-24T00:00:00
7306,3418,2024-12-08T00:00:00,entregue,1085.04,,2024-12-22T00:00:00
7307,6671,2023-08-16T00:00:00,cancelado,402.68,,2023-09-27T00:00:00
7308,6393,2023-10-17T00:00:00,entregue,2973.22,10210.0,2024-12-25T00:00:00
7309,2577,2023-09-30T00:00:00,entregue,1804.37,7184.0,2025-06-01T00:00:00
7310,4884,2023-12-23T00:00:00,enviado,2481.67,,2024-01-09T00:00:00
7311,12999,2023-08-09T00:00:00,entregue,301.7,,2025-06-02T00:00:00
7312,14119,2025-04-14T00:00:00,entregue,1778.82,12002.0,2026-05-27T00:00:00
7313,11597,2024-04-19T00:00:00,entregue,599.58,,2025-06-13T00:00:00
7314,1037,2023-05-13T00:00:00,entregue,1378.26,,2023-09-20T00:00:00
7315,11237,2024-10-14T00:00:00,enviado,2051.13,3445.0,2024-12-01T00:00:00
7316,10264,2023-04-23T00:00:00,pendente,1667.71,,2024-05-03T00:00:00
7317,10564,2025-07-06T00:00:00,processando,2852.68,,2025-12-02T00:00:00
7318,14947,2025-05-18T00:00:00,processando,2948.39,,2025-11-30T00:00:00
7319,2063,2025-03-10T00:00:00,processando,1916.42,,2025-08-27T00:00:00
7320,10366,2023-12-22T00:00:00,entregue,2227.5,,2024-12-27T00:00:00
7321,13784,2026-03-20T00:00:00,entregue,1925.16,6290.0,2026-05-19T00:00:00
7322,11253,2025-03-12T00:00:00,entregue,1606.72,6918.0,2025-12-01T00:00:00
7323,1132,2025-08-15T00:00:00,enviado,2903.19,,2025-10-16T00:00:00
7324,1852,2025-02-06T00:00:00,enviado,2609.93,12166.0,2025-03-07T00:00:00
7325,2460,2025-09-17T00:00:00,entregue,227.02,,2026-01-31T00:00:00
7326,11133,2023-10-15T00:00:00,enviado,1375.21,,2025-04-06T00:00:00
7327,6265,2025-04-09T00:00:00,entregue,2786.53,,2025-12-15T00:00:00
7328,9919,2025-09-17T00:00:00,enviado,2599.34,,2026-05-24T00:00:00
7329,13786,2025-07-15T00:00:00,entregue,253.38,,2025-08-24T00:00:00
7330,2599,2024-10-22T00:00:00,entregue,1523.34,,2025-03-12T00:00:00
7331,11190,2024-01-11T00:00:00,cancelado,2617.7,,2025-10-01T00:00:00
7332,3003,2024-10-02T00:00:00,cancelado,2089.3,,2025-06-22T00:00:00
7333,7107,2024-11-29T00:00:00,pendente,1617.1,,2025-04-04T00:00:00
7334,4130,2023-12-09T00:00:00,cancelado,442.02,,2025-02-10T00:00:00
7335,8132,2024-11-02T00:00:00,cancelado,2754.34,,2026-02-14T00:00:00
7336,7566,2023-02-26T00:00:00,enviado,644.01,,2025-12-04T00:00:00
7337,12640,2024-06-25T00:00:00,entregue,2412.0,,2025-01-28T00:00:00
7338,5335,2024-05-13T00:00:00,enviado,1206.6,,2024-09-09T00:00:00
7339,11641,2025-03-05T00:00:00,entregue,1443.99,,2026-05-16T00:00:00
7340,5212,2023-04-03T00:00:00,entregue,605.48,,2025-05-18T00:00:00
7341,13311,2026-02-05T00:00:00,enviado,2021.63,,2026-04-18T00:00:00
7342,2608,2024-08-18T00:00:00,cancelado,495.1,,2026-06-05T00:00:00
7343,7116,2025-08-28T00:00:00,entregue,787.56,,2025-08-29T00:00:00
7344,4599,2024-09-19T00:00:00,entregue,770.78,,2025-04-16T00:00:00
7345,11786,2025-05-02T00:00:00,enviado,2006.24,,2026-05-23T00:00:00
7346,3064,2025-05-05T00:00:00,processando,801.74,,2026-04-30T00:00:00
7347,10025,2023-12-16T00:00:00,entregue,1741.37,,2025-02-07T00:00:00
7348,10593,2025-05-27T00:00:00,processando,1317.95,6297.0,2025-07-03T00:00:00
7349,1126,2025-03-27T00:00:00,entregue,687.59,,2025-10-09T00:00:00
7350,4916,2024-12-05T00:00:00,entregue,1310.21,5958.0,2026-01-15T00:00:00
7351,7335,2024-10-20T00:00:00,entregue,1097.11,,2025-03-03T00:00:00
7352,11569,2023-01-29T00:00:00,entregue,2180.22,,2024-06-18T00:00:00
7353,930,2024-01-24T00:00:00,entregue,1472.69,,2025-07-10T00:00:00
7354,11668,2023-02-20T00:00:00,entregue,740.1,,2023-09-26T00:00:00
7355,6003,2023-08-02T00:00:00,entregue,2764.4,14532.0,2024-01-04T00:00:00
7356,6687,2025-08-31T00:00:00,entregue,2596.34,,2026-03-12T00:00:00
7357,11820,2024-08-29T00:00:00,cancelado,1970.29,,2025-03-07T00:00:00
7358,8850,2025-04-29T00:00:00,pendente,2153.8,10523.0,2026-03-26T00:00:00
7359,10835,2025-07-14T00:00:00,entregue,1437.98,,2025-08-08T00:00:00
7360,191,2023-05-05T00:00:00,pendente,463.15,12081.0,2023-11-02T00:00:00
7361,1358,2024-02-12T00:00:00,cancelado,1646.39,,2024-04-06T00:00:00
7362,11274,2026-02-01T00:00:00,enviado,2162.98,,2026-06-09T00:00:00
7363,10530,2025-09-22T00:00:00,entregue,1105.69,,2026-04-23T00:00:00
7364,12814,2024-07-31T00:00:00,cancelado,829.44,,2024-10-05T00:00:00
7365,9439,2023-02-11T00:00:00,entregue,718.22,,2023-11-30T00:00:00
7366,3754,2024-02-04T00:00:00,entregue,917.34,,2024-09-25T00:00:00
7367,9440,2025-05-03T00:00:00,entregue,643.86,,2026-01-18T00:00:00
7368,3543,2024-02-16T00:00:00,enviado,279.06,2337.0,2026-02-09T00:00:00
7369,13232,2023-04-25T00:00:00,entregue,696.53,,2024-05-23T00:00:00
7370,2938,2023-04-10T00:00:00,enviado,1255.52,12683.0,2025-09-08T00:00:00
7371,9368,2026-05-26T00:00:00,entregue,948.69,,2026-05-27T00:00:00
7372,5289,2023-04-09T00:00:00,enviado,594.65,,2025-08-29T00:00:00
7373,9453,2025-09-27T00:00:00,entregue,142.9,,2026-05-05T00:00:00
7374,12248,2025-08-11T00:00:00,entregue,1239.26,,2025-10-24T00:00:00
7375,11683,2024-03-25T00:00:00,entregue,216.91,,2024-07-19T00:00:00
7376,14327,2026-03-28T00:00:00,processando,1441.49,,2026-05-18T00:00:00
7377,10072,2024-10-13T00:00:00,entregue,2721.09,12311.0,2025-07-30T00:00:00
7378,10794,2025-02-15T00:00:00,entregue,2089.92,,2025-05-22T00:00:00
7379,6868,2023-01-24T00:00:00,entregue,1973.34,,2024-03-07T00:00:00
7380,2714,2023-03-08T00:00:00,cancelado,887.88,8164.0,2025-12-28T00:00:00
7381,5011,2024-11-19T00:00:00,entregue,2754.64,11463.0,2025-11-15T00:00:00
7382,14668,2023-10-17T00:00:00,entregue,1440.7,,2024-03-23T00:00:00
7383,358,2024-03-17T00:00:00,entregue,1787.65,,2025-11-15T00:00:00
7384,3702,2023-07-28T00:00:00,entregue,749.82,,2024-06-14T00:00:00
7385,10464,2024-06-05T00:00:00,cancelado,1470.48,,2025-09-14T00:00:00
7386,4909,2024-02-10T00:00:00,cancelado,2850.3,,2026-03-04T00:00:00
7387,10895,2024-08-17T00:00:00,entregue,781.76,13.0,2025-08-08T00:00:00
7388,7057,2023-12-19T00:00:00,entregue,1472.44,,2025-04-16T00:00:00
7389,5783,2025-06-21T00:00:00,enviado,2165.07,2434.0,2025-08-25T00:00:00
7390,6827,2023-04-08T00:00:00,entregue,379.32,,2025-12-23T00:00:00
7391,5107,2024-03-29T00:00:00,entregue,2523.3,,2026-02-16T00:00:00
7392,1526,2025-01-16T00:00:00,enviado,2308.84,,2025-09-26T00:00:00
7393,8978,2023-12-13T00:00:00,entregue,1141.16,14545.0,2024-05-27T00:00:00
7394,1710,2023-06-27T00:00:00,enviado,2357.66,9887.0,2023-08-07T00:00:00
7395,6815,2023-05-22T00:00:00,entregue,1930.27,1596.0,2024-04-27T00:00:00
7396,7134,2023-08-31T00:00:00,entregue,2687.07,,2026-03-06T00:00:00
7397,6580,2025-06-07T00:00:00,entregue,2985.62,,2025-06-19T00:00:00
7398,2408,2023-09-24T00:00:00,entregue,1906.19,,2025-02-04T00:00:00
7399,1772,2025-05-01T00:00:00,entregue,1225.48,,2026-03-16T00:00:00
7400,2423,2024-04-02T00:00:00,entregue,1874.83,,2024-07-24T00:00:00
7401,13894,2024-07-25T00:00:00,cancelado,1845.22,4942.0,2025-02-01T00:00:00
7402,7150,2024-03-12T00:00:00,pendente,2665.39,5660.0,2026-04-21T00:00:00
7403,10219,2025-12-30T00:00:00,cancelado,1149.88,,2026-01-29T00:00:00
7404,13985,2023-07-21T00:00:00,entregue,2558.47,,2025-12-16T00:00:00
7405,2299,2023-02-17T00:00:00,enviado,1691.2,,2023-05-18T00:00:00
7406,14682,2026-03-26T00:00:00,entregue,410.41,,2026-03-27T00:00:00
7407,41,2023-07-18T00:00:00,entregue,740.71,,2025-03-01T00:00:00
7408,1263,2024-04-05T00:00:00,entregue,1775.95,8839.0,2025-04-19T00:00:00
7409,12042,2023-02-25T00:00:00,cancelado,899.48,11522.0,2024-05-18T00:00:00
7410,14452,2025-04-05T00:00:00,entregue,358.32,,2026-01-05T00:00:00
7411,8879,2023-09-02T00:00:00,entregue,681.01,,2024-07-14T00:00:00
7412,2192,2024-09-16T00:00:00,entregue,1224.04,,2026-02-02T00:00:00
7413,6842,2023-05-23T00:00:00,processando,2016.38,,2024-08-16T00:00:00
7414,10296,2025-12-20T00:00:00,processando,1898.38,,2026-04-10T00:00:00
7415,11675,2023-06-27T00:00:00,entregue,1860.44,,2024-06-19T00:00:00
7416,6159,2025-03-16T00:00:00,pendente,510.24,8380.0,2026-05-16T00:00:00
7417,376,2025-01-18T00:00:00,processando,1823.62,4128.0,2026-02-15T00:00:00
7418,9994,2024-12-14T00:00:00,entregue,594.04,3001.0,2025-02-28T00:00:00
7419,3336,2023-05-13T00:00:00,processando,723.06,,2025-02-07T00:00:00
7420,656,2025-01-16T00:00:00,cancelado,2362.88,495.0,2026-02-15T00:00:00
7421,739,2024-03-19T00:00:00,processando,2704.54,,2024-11-09T00:00:00
7422,9163,2024-01-26T00:00:00,entregue,192.33,,2026-02-27T00:00:00
7423,7844,2024-11-14T00:00:00,pendente,202.38,,2026-05-23T00:00:00
7424,4556,2025-12-16T00:00:00,entregue,2031.36,,2026-03-09T00:00:00
7425,3005,2024-01-17T00:00:00,processando,326.49,8103.0,2024-07-15T00:00:00
7426,3330,2025-12-01T00:00:00,entregue,2321.35,12544.0,2026-04-26T00:00:00
7427,4270,2025-12-03T00:00:00,entregue,785.25,,2026-02-04T00:00:00
7428,1315,2024-09-19T00:00:00,enviado,1676.1,,2024-12-23T00:00:00
7429,12141,2024-02-26T00:00:00,entregue,738.62,7724.0,2025-12-24T00:00:00
7430,11823,2026-05-10T00:00:00,entregue,1490.96,,2026-06-11T00:00:00
7431,1667,2025-07-03T00:00:00,entregue,1615.66,,2025-07-09T00:00:00
7432,12151,2025-06-13T00:00:00,entregue,2055.68,,2026-02-18T00:00:00
7433,7446,2024-03-06T00:00:00,entregue,351.12,,2025-09-15T00:00:00
7434,11634,2025-10-17T00:00:00,enviado,2154.19,,2026-03-20T00:00:00
7435,6543,2024-06-06T00:00:00,processando,2269.33,,2025-08-23T00:00:00
7436,13474,2023-09-21T00:00:00,entregue,2188.42,4098.0,2024-04-02T00:00:00
7437,4196,2023-06-07T00:00:00,entregue,1409.82,1912.0,2025-11-19T00:00:00
7438,7605,2024-10-27T00:00:00,enviado,1896.09,,2025-09-29T00:00:00
7439,6975,2026-01-19T00:00:00,entregue,1541.57,,2026-03-09T00:00:00
7440,7129,2023-12-16T00:00:00,pendente,1517.97,,2025-03-27T00:00:00
7441,8695,2026-03-23T00:00:00,entregue,2512.22,,2026-04-02T00:00:00
7442,7026,2023-05-30T00:00:00,enviado,2947.79,,2024-04-03T00:00:00
7443,13128,2025-03-07T00:00:00,cancelado,1268.22,,2025-03-18T00:00:00
7444,14357,2025-06-27T00:00:00,cancelado,460.43,,2025-11-26T00:00:00
7445,12593,2023-05-11T00:00:00,entregue,919.38,,2024-02-06T00:00:00
7446,7837,2023-05-07T00:00:00,entregue,1002.73,,2023-12-21T00:00:00
7447,925,2024-10-16T00:00:00,processando,2260.51,,2025-11-28T00:00:00
7448,2384,2024-12-30T00:00:00,processando,69.83,,2025-07-09T00:00:00
7449,3293,2023-04-27T00:00:00,entregue,2026.3,,2026-04-10T00:00:00
7450,4882,2023-12-16T00:00:00,entregue,2918.87,2268.0,2024-07-18T00:00:00
7451,4316,2026-05-23T00:00:00,cancelado,111.45,,2026-05-31T00:00:00
7452,14805,2025-11-04T00:00:00,entregue,1522.53,,2026-05-16T00:00:00
7453,13310,2023-07-18T00:00:00,processando,1478.58,,2025-06-01T00:00:00
7454,7595,2024-12-22T00:00:00,enviado,2566.07,,2025-05-02T00:00:00
7455,1779,2025-06-03T00:00:00,entregue,922.35,,2026-01-14T00:00:00
7456,8074,2024-11-16T00:00:00,cancelado,168.43,11136.0,2026-01-30T00:00:00
7457,9785,2024-08-28T00:00:00,enviado,1467.46,,2026-05-07T00:00:00
7458,6007,2025-01-14T00:00:00,entregue,2459.86,4020.0,2025-09-04T00:00:00
7459,4372,2023-06-16T00:00:00,enviado,518.85,973.0,2023-11-30T00:00:00
7460,10290,2025-05-04T00:00:00,cancelado,798.32,,2025-12-12T00:00:00
7461,7378,2024-10-10T00:00:00,pendente,2351.74,,2025-03-22T00:00:00
7462,2822,2025-01-30T00:00:00,entregue,1411.32,,2026-03-06T00:00:00
7463,9757,2023-09-17T00:00:00,enviado,666.04,7728.0,2025-06-24T00:00:00
7464,13133,2024-03-29T00:00:00,enviado,78.2,,2026-01-29T00:00:00
7465,4591,2023-10-05T00:00:00,enviado,626.43,596.0,2024-06-02T00:00:00
7466,1491,2026-03-07T00:00:00,entregue,2423.66,,2026-04-11T00:00:00
7467,10046,2023-10-26T00:00:00,entregue,2205.4,,2026-01-26T00:00:00
7468,13468,2025-05-12T00:00:00,enviado,1875.73,5650.0,2026-04-24T00:00:00
7469,8387,2025-03-21T00:00:00,processando,1181.33,,2026-04-17T00:00:00
7470,2274,2023-11-04T00:00:00,entregue,2348.37,,2025-11-12T00:00:00
7471,8480,2024-09-06T00:00:00,entregue,1851.73,10319.0,2025-03-10T00:00:00
7472,2319,2023-06-17T00:00:00,enviado,974.45,14675.0,2024-08-01T00:00:00
7473,12508,2026-02-14T00:00:00,entregue,2600.54,,2026-05-14T00:00:00
7474,191,2023-04-21T00:00:00,enviado,2202.69,,2025-04-09T00:00:00
7475,9064,2023-01-31T00:00:00,entregue,1221.19,3004.0,2024-11-04T00:00:00
7476,6715,2023-12-07T00:00:00,entregue,1621.91,,2025-08-14T00:00:00
7477,4806,2025-04-29T00:00:00,entregue,1300.92,152.0,2025-10-17T00:00:00
7478,6407,2025-03-18T00:00:00,processando,383.37,,2026-04-19T00:00:00
7479,13014,2025-12-27T00:00:00,enviado,1806.55,,2026-04-16T00:00:00
7480,1397,2023-01-19T00:00:00,entregue,1545.84,,2025-02-02T00:00:00
7481,11262,2024-04-21T00:00:00,processando,1320.24,9472.0,2025-03-13T00:00:00
7482,12857,2025-11-16T00:00:00,enviado,1972.28,,2025-11-23T00:00:00
7483,12333,2026-05-22T00:00:00,entregue,879.52,14076.0,2026-06-05T00:00:00
7484,1420,2024-01-14T00:00:00,cancelado,1130.6,,2024-01-16T00:00:00
7485,9150,2025-02-14T00:00:00,entregue,1955.93,,2025-09-14T00:00:00
7486,5287,2024-06-14T00:00:00,entregue,303.56,61.0,2026-05-30T00:00:00
7487,3618,2023-09-15T00:00:00,entregue,984.6,,2024-08-11T00:00:00
