id_pagamento,id_pedido,forma_pagamento,status_pagamento,valor,data_pagamento,parcelas,updated_at
6861,217,cartao_credito,aprovado,2736.33,2023-06-18T00:00:00,12,2023-12-11T00:00:00
6862,12138,cartao_credito,pendente,468.79,2024-11-11T00:00:00,10,2024-12-19T00:00:00
6863,3253,cartao_credito,aprovado,306.53,2025-03-29T00:00:00,11,2026-01-17T00:00:00
6864,4250,cartao_debito,aprovado,2101.39,2025-10-04T00:00:00,1,2026-01-13T00:00:00
6865,13627,boleto,recusado,2659.65,2023-06-12T00:00:00,1,2024-09-25T00:00:00
6866,12092,cartao_debito,aprovado,2043.18,2023-11-01T00:00:00,1,2024-03-26T00:00:00
6867,13819,boleto,aprovado,767.99,2026-01-05T00:00:00,1,2026-03-28T00:00:00
6868,813,boleto,aprovado,108.79,2025-07-22T00:00:00,1,2026-02-12T00:00:00
6869,8760,pix,estornado,2558.3,2025-12-12T00:00:00,1,2026-04-09T00:00:00
6870,8230,pix,estornado,2504.53,2024-09-02T00:00:00,1,2026-02-04T00:00:00
6871,1916,cartao_debito,aprovado,1456.18,2024-07-07T00:00:00,1,2025-01-08T00:00:00
6872,2267,cartao_credito,aprovado,558.1,2025-02-27T00:00:00,11,2025-04-04T00:00:00
6873,4404,cartao_credito,aprovado,464.63,2023-10-31T00:00:00,5,2026-02-12T00:00:00
6874,6117,cartao_debito,aprovado,1219.85,2026-01-15T00:00:00,1,2026-02-23T00:00:00
6875,67,pix,aprovado,2858.93,2025-12-29T00:00:00,1,2026-02-24T00:00:00
6876,7235,cartao_debito,aprovado,1252.05,2025-06-07T00:00:00,1,2026-02-12T00:00:00
6877,2506,pix,aprovado,2361.59,2025-08-29T00:00:00,1,2026-03-10T00:00:00
6878,2574,cartao_credito,aprovado,2031.22,2023-06-22T00:00:00,5,2025-12-21T00:00:00
6879,11429,cartao_credito,aprovado,1929.93,2025-04-08T00:00:00,11,2025-05-09T00:00:00
6880,7017,cartao_credito,aprovado,1433.21,2024-03-30T00:00:00,4,2024-09-03T00:00:00
6881,10175,pix,aprovado,590.43,2023-10-28T00:00:00,1,2024-02-25T00:00:00
6882,6418,cartao_credito,aprovado,2063.29,2023-08-21T00:00:00,8,2024-06-05T00:00:00
6883,9941,cartao_credito,aprovado,848.2,2025-05-17T00:00:00,2,2025-08-18T00:00:00
6884,4839,cartao_credito,aprovado,2190.83,2023-04-20T00:00:00,2,2026-02-03T00:00:00
6885,10173,cartao_credito,aprovado,856.1,2024-07-19T00:00:00,1,2025-06-19T00:00:00
6886,6138,cartao_debito,aprovado,1760.54,2025-07-04T00:00:00,1,2025-08-27T00:00:00
6887,13431,cartao_debito,pendente,1177.29,2023-12-01T00:00:00,1,2025-08-07T00:00:00
6888,8249,pix,pendente,1424.56,2024-11-29T00:00:00,1,2026-06-04T00:00:00
6889,14713,boleto,aprovado,232.06,2023-06-12T00:00:00,1,2025-05-20T00:00:00
6890,10475,pix,aprovado,2678.39,2024-02-16T00:00:00,1,2025-05-08T00:00:00
6891,4363,cartao_credito,aprovado,247.21,2024-07-17T00:00:00,4,2026-01-25T00:00:00
6892,2620,pix,aprovado,2317.0,2025-03-26T00:00:00,1,2026-02-26T00:00:00
6893,11020,cartao_debito,aprovado,1773.77,2025-04-10T00:00:00,1,2025-05-10T00:00:00
6894,3580,cartao_debito,aprovado,2834.66,2025-09-12T00:00:00,1,2026-03-09T00:00:00
6895,8030,pix,aprovado,800.84,2025-12-15T00:00:00,1,2026-02-03T00:00:00
6896,4870,pix,aprovado,1864.16,2024-11-28T00:00:00,1,2025-11-04T00:00:00
6897,4953,pix,pendente,1540.91,2026-01-28T00:00:00,1,2026-01-28T00:00:00
6898,1567,cartao_credito,aprovado,416.49,2025-10-04T00:00:00,10,2026-05-28T00:00:00
6899,7952,cartao_credito,aprovado,320.55,2024-07-26T00:00:00,10,2025-08-06T00:00:00
6900,11132,cartao_credito,recusado,2859.41,2024-09-13T00:00:00,10,2026-05-17T00:00:00
6901,12704,cartao_credito,recusado,262.67,2024-09-10T00:00:00,1,2026-01-11T00:00:00
6902,4843,pix,aprovado,1047.94,2024-08-18T00:00:00,1,2024-11-10T00:00:00
6903,13070,pix,pendente,150.76,2023-09-14T00:00:00,1,2024-04-20T00:00:00
6904,6855,pix,aprovado,856.64,2025-05-01T00:00:00,1,2025-10-05T00:00:00
6905,4513,pix,aprovado,380.39,2024-05-21T00:00:00,1,2024-07-29T00:00:00
6906,8688,cartao_debito,aprovado,2729.34,2026-04-07T00:00:00,1,2026-04-19T00:00:00
6907,12882,boleto,aprovado,298.48,2026-05-17T00:00:00,1,2026-05-20T00:00:00
6908,2527,cartao_credito,aprovado,2925.15,2024-06-15T00:00:00,4,2025-07-02T00:00:00
6909,7579,pix,aprovado,1650.08,2025-04-27T00:00:00,1,2025-06-26T00:00:00
6910,2910,cartao_credito,aprovado,1364.22,2024-08-18T00:00:00,3,2025-04-29T00:00:00
6911,5948,cartao_credito,aprovado,212.4,2024-08-31T00:00:00,5,2026-01-14T00:00:00
6912,6803,pix,aprovado,2682.79,2024-07-25T00:00:00,1,2025-09-23T00:00:00
6913,1268,cartao_credito,aprovado,1693.89,2026-05-14T00:00:00,8,2026-06-07T00:00:00
6914,2849,boleto,aprovado,1045.89,2023-05-04T00:00:00,1,2024-01-30T00:00:00
6915,6126,cartao_credito,aprovado,2588.32,2025-08-22T00:00:00,2,2025-09-20T00:00:00
6916,11481,boleto,pendente,1020.39,2026-03-05T00:00:00,1,2026-05-29T00:00:00
6917,10327,pix,pendente,2531.41,2025-04-26T00:00:00,1,2025-08-20T00:00:00
6918,10103,cartao_credito,aprovado,1099.66,2025-06-05T00:00:00,9,2025-07-28T00:00:00
6919,431,cartao_debito,aprovado,2989.89,2025-04-02T00:00:00,1,2025-08-07T00:00:00
6920,3035,cartao_credito,aprovado,579.62,2024-01-04T00:00:00,12,2026-02-11T00:00:00
6921,5732,cartao_credito,aprovado,2113.32,2023-05-15T00:00:00,2,2025-10-30T00:00:00
6922,9872,pix,aprovado,2036.14,2024-09-13T00:00:00,1,2024-09-22T00:00:00
6923,1769,cartao_debito,pendente,110.78,2023-06-20T00:00:00,1,2025-10-29T00:00:00
6924,1110,cartao_credito,aprovado,1717.47,2024-01-24T00:00:00,6,2024-04-18T00:00:00
6925,10347,cartao_credito,estornado,1522.89,2024-04-06T00:00:00,8,2025-12-21T00:00:00
6926,5298,cartao_credito,recusado,2639.64,2025-07-05T00:00:00,3,2026-03-04T00:00:00
6927,226,cartao_credito,pendente,910.73,2024-01-29T00:00:00,8,2025-07-05T00:00:00
6928,11240,pix,aprovado,150.5,2023-03-31T00:00:00,1,2024-10-07T00:00:00
6929,13165,boleto,aprovado,634.67,2024-09-24T00:00:00,1,2025-08-28T00:00:00
6930,4546,boleto,aprovado,1412.18,2025-08-10T00:00:00,1,2026-03-18T00:00:00
6931,9402,boleto,aprovado,605.2,2023-02-20T00:00:00,1,2025-10-17T00:00:00
6932,5122,cartao_debito,aprovado,312.98,2025-08-07T00:00:00,1,2025-12-22T00:00:00
6933,3110,pix,aprovado,251.49,2023-01-13T00:00:00,1,2026-02-14T00:00:00
6934,11158,cartao_credito,aprovado,475.01,2025-01-09T00:00:00,12,2025-09-06T00:00:00
6935,9926,cartao_credito,aprovado,69.59,2025-06-20T00:00:00,9,2025-12-06T00:00:00
6936,10155,cartao_debito,pendente,1400.0,2025-09-22T00:00:00,1,2025-09-28T00:00:00
6937,7233,pix,aprovado,1588.87,2026-04-12T00:00:00,1,2026-05-30T00:00:00
6938,9300,cartao_credito,aprovado,248.87,2025-04-03T00:00:00,8,2026-05-29T00:00:00
6939,1758,pix,aprovado,2124.45,2023-09-16T00:00:00,1,2024-03-15T00:00:00
6940,933,cartao_debito,pendente,763.94,2023-11-10T00:00:00,1,2024-01-30T00:00:00
6941,4718,pix,aprovado,1846.49,2023-10-25T00:00:00,1,2026-04-25T00:00:00
6942,4748,cartao_credito,aprovado,2227.94,2023-07-30T00:00:00,10,2025-12-05T00:00:00
6943,5136,cartao_credito,aprovado,2175.16,2024-12-01T00:00:00,5,2024-12-25T00:00:00
6944,12478,cartao_credito,aprovado,1902.63,2025-01-20T00:00:00,9,2025-12-22T00:00:00
6945,6190,cartao_credito,aprovado,745.95,2023-08-30T00:00:00,11,2023-09-12T00:00:00
6946,5685,cartao_debito,aprovado,1890.01,2024-06-02T00:00:00,1,2026-01-20T00:00:00
6947,13487,cartao_credito,aprovado,2888.95,2024-11-20T00:00:00,8,2026-01-20T00:00:00
6948,13361,cartao_credito,aprovado,2124.46,2023-03-29T00:00:00,7,2025-05-28T00:00:00
6949,13414,cartao_credito,aprovado,2133.76,2025-04-18T00:00:00,10,2025-05-09T00:00:00
6950,9066,cartao_credito,aprovado,1135.15,2026-04-27T00:00:00,3,2026-05-03T00:00:00
6951,4176,cartao_credito,aprovado,955.08,2024-08-19T00:00:00,3,2026-03-01T00:00:00
6952,14987,pix,aprovado,1539.21,2024-04-22T00:00:00,1,2025-03-17T00:00:00
6953,7581,pix,aprovado,2336.16,2023-03-09T00:00:00,1,2025-05-14T00:00:00
6954,4164,cartao_debito,aprovado,2922.96,2024-12-07T00:00:00,1,2026-02-06T00:00:00
6955,8148,cartao_credito,aprovado,2490.58,2023-09-25T00:00:00,8,2026-05-12T00:00:00
6956,14037,pix,aprovado,2022.4,2024-06-05T00:00:00,1,2025-08-15T00:00:00
6957,14341,pix,aprovado,2385.86,2023-10-11T00:00:00,1,2026-05-24T00:00:00
6958,14086,pix,estornado,2570.61,2024-09-18T00:00:00,1,2025-06-06T00:00:00
6959,8613,cartao_debito,aprovado,1400.72,2023-12-14T00:00:00,1,2023-12-16T00:00:00
6960,6717,pix,aprovado,53.45,2025-08-11T00:00:00,1,2026-04-06T00:00:00
6961,3156,cartao_credito,aprovado,2405.75,2023-04-13T00:00:00,9,2025-09-06T00:00:00
6962,1123,cartao_credito,aprovado,882.8,2024-08-31T00:00:00,3,2025-07-16T00:00:00
6963,7517,boleto,recusado,1706.79,2024-03-20T00:00:00,1,2025-03-13T00:00:00
6964,1976,cartao_credito,aprovado,2636.52,2023-11-24T00:00:00,12,2024-06-07T00:00:00
6965,10384,cartao_credito,aprovado,374.95,2024-05-24T00:00:00,5,2025-05-26T00:00:00
6966,2330,cartao_credito,aprovado,1659.57,2025-12-20T00:00:00,2,2026-02-06T00:00:00
6967,13782,cartao_credito,aprovado,271.94,2025-10-22T00:00:00,9,2025-11-03T00:00:00
6968,8163,pix,estornado,602.21,2024-11-09T00:00:00,1,2026-05-13T00:00:00
6969,8745,pix,aprovado,1339.32,2024-05-17T00:00:00,1,2024-09-11T00:00:00
6970,6932,pix,aprovado,1548.45,2025-04-30T00:00:00,1,2026-04-22T00:00:00
6971,4191,cartao_credito,aprovado,2922.57,2025-09-12T00:00:00,5,2026-03-22T00:00:00
6972,5930,pix,aprovado,530.74,2024-03-23T00:00:00,1,2025-02-22T00:00:00
6973,12670,cartao_credito,aprovado,2186.57,2025-07-26T00:00:00,8,2026-01-13T00:00:00
6974,9389,pix,aprovado,2052.57,2025-04-28T00:00:00,1,2025-10-31T00:00:00
6975,10207,cartao_credito,pendente,330.32,2026-01-17T00:00:00,2,2026-02-27T00:00:00
6976,11034,cartao_credito,aprovado,1586.18,2023-07-06T00:00:00,11,2023-09-07T00:00:00
6977,11359,pix,aprovado,1396.78,2024-10-14T00:00:00,1,2025-10-08T00:00:00
6978,6660,boleto,aprovado,2945.35,2025-09-15T00:00:00,1,2025-12-15T00:00:00
6979,4939,pix,aprovado,1772.66,2023-05-08T00:00:00,1,2024-03-28T00:00:00
6980,8581,cartao_credito,aprovado,1469.04,2023-07-13T00:00:00,3,2023-10-02T00:00:00
6981,2105,cartao_credito,aprovado,1243.85,2023-01-29T00:00:00,4,2023-10-28T00:00:00
6982,5296,cartao_credito,aprovado,1328.3,2024-10-05T00:00:00,5,2026-03-20T00:00:00
6983,14413,cartao_debito,aprovado,435.81,2026-04-11T00:00:00,1,2026-05-23T00:00:00
6984,9370,pix,aprovado,55.14,2024-10-30T00:00:00,1,2025-06-16T00:00:00
6985,7309,cartao_debito,recusado,2868.34,2024-02-06T00:00:00,1,2026-04-08T00:00:00
6986,12797,cartao_credito,aprovado,870.5,2026-02-23T00:00:00,1,2026-04-24T00:00:00
6987,4511,cartao_debito,aprovado,2301.32,2024-02-16T00:00:00,1,2025-12-04T00:00:00
6988,8495,cartao_credito,aprovado,2866.45,2025-11-17T00:00:00,12,2026-05-23T00:00:00
6989,4089,cartao_debito,pendente,2526.38,2023-10-23T00:00:00,1,2025-08-11T00:00:00
6990,8909,pix,aprovado,1654.74,2023-02-15T00:00:00,1,2024-06-16T00:00:00
6991,7916,cartao_credito,pendente,1971.29,2024-08-21T00:00:00,3,2025-10-20T00:00:00
6992,12568,boleto,aprovado,2354.93,2024-01-28T00:00:00,1,2025-08-03T00:00:00
6993,1331,cartao_debito,aprovado,292.92,2024-11-29T00:00:00,1,2025-12-25T00:00:00
6994,2796,cartao_credito,aprovado,2265.95,2023-04-30T00:00:00,7,2024-07-18T00:00:00
6995,2415,boleto,aprovado,251.56,2023-05-02T00:00:00,1,2023-12-03T00:00:00
6996,7259,cartao_credito,aprovado,2655.65,2023-03-18T00:00:00,8,2024-03-05T00:00:00
6997,10254,cartao_debito,recusado,1506.46,2024-02-28T00:00:00,1,2026-04-30T00:00:00
6998,9001,cartao_credito,aprovado,986.24,2024-12-18T00:00:00,6,2025-05-16T00:00:00
6999,5123,cartao_credito,pendente,1315.82,2024-12-12T00:00:00,12,2025-01-10T00:00:00
7000,6604,cartao_credito,aprovado,2468.57,2024-07-03T00:00:00,1,2024-09-30T00:00:00
7001,210,pix,aprovado,606.94,2023-09-10T00:00:00,1,2026-03-06T00:00:00
7002,10526,cartao_debito,pendente,1841.18,2023-11-06T00:00:00,1,2025-02-04T00:00:00
7003,389,cartao_credito,aprovado,331.63,2024-06-26T00:00:00,3,2024-07-18T00:00:00
7004,14475,cartao_debito,estornado,1368.56,2023-07-14T00:00:00,1,2023-12-03T00:00:00
7005,2001,cartao_debito,aprovado,1147.79,2024-07-28T00:00:00,1,2025-06-25T00:00:00
7006,11313,cartao_credito,aprovado,2365.17,2023-01-08T00:00:00,3,2025-10-08T00:00:00
7007,13807,cartao_credito,aprovado,1458.81,2023-06-26T00:00:00,9,2023-12-09T00:00:00
7008,2517,pix,aprovado,881.57,2024-04-27T00:00:00,1,2025-09-12T00:00:00
7009,7659,boleto,pendente,433.64,2023-05-04T00:00:00,1,2025-08-23T00:00:00
7010,5446,pix,aprovado,1807.77,2023-09-13T00:00:00,1,2024-09-03T00:00:00
7011,11531,pix,aprovado,2993.34,2025-07-22T00:00:00,1,2025-08-06T00:00:00
7012,13230,cartao_credito,aprovado,2372.57,2025-06-03T00:00:00,3,2025-09-10T00:00:00
7013,6190,pix,aprovado,136.85,2025-02-08T00:00:00,1,2025-07-21T00:00:00
7014,13823,cartao_debito,aprovado,1669.96,2023-03-06T00:00:00,1,2026-05-08T00:00:00
7015,7791,boleto,aprovado,133.03,2025-06-11T00:00:00,1,2025-08-18T00:00:00
7016,7795,pix,estornado,2657.3,2023-08-21T00:00:00,1,2025-05-06T00:00:00
7017,2605,cartao_debito,pendente,1301.02,2024-07-20T00:00:00,1,2025-12-02T00:00:00
7018,2544,cartao_debito,aprovado,1489.84,2025-02-26T00:00:00,1,2025-08-29T00:00:00
7019,13438,cartao_debito,pendente,2199.62,2023-04-29T00:00:00,1,2024-04-22T00:00:00
7020,9967,cartao_credito,aprovado,2354.15,2025-05-19T00:00:00,11,2025-07-08T00:00:00
7021,14548,cartao_credito,aprovado,1134.89,2025-09-15T00:00:00,12,2026-06-07T00:00:00
7022,8242,cartao_credito,aprovado,33.02,2023-07-14T00:00:00,6,2024-08-28T00:00:00
7023,12428,pix,aprovado,1922.08,2023-11-29T00:00:00,1,2025-12-24T00:00:00
7024,12571,cartao_credito,aprovado,2818.47,2025-10-05T00:00:00,8,2025-11-24T00:00:00
7025,14928,cartao_credito,aprovado,2621.0,2025-10-17T00:00:00,10,2026-03-22T00:00:00
7026,12764,cartao_credito,aprovado,1717.44,2023-08-08T00:00:00,5,2024-11-14T00:00:00
7027,12045,pix,pendente,33.94,2023-05-05T00:00:00,1,2023-08-26T00:00:00
7028,11761,pix,estornado,2666.02,2024-12-06T00:00:00,1,2025-12-26T00:00:00
7029,14289,pix,aprovado,2075.0,2026-01-22T00:00:00,1,2026-02-17T00:00:00
7030,11625,pix,aprovado,2854.15,2026-03-22T00:00:00,1,2026-05-06T00:00:00
7031,9866,cartao_credito,recusado,806.74,2025-05-31T00:00:00,6,2025-09-10T00:00:00
7032,13787,cartao_debito,estornado,2729.19,2025-06-14T00:00:00,1,2025-11-03T00:00:00
7033,5837,cartao_credito,pendente,273.44,2023-04-11T00:00:00,1,2023-04-24T00:00:00
7034,3835,cartao_credito,aprovado,178.91,2026-02-10T00:00:00,8,2026-02-21T00:00:00
7035,4508,cartao_credito,aprovado,2069.68,2026-04-02T00:00:00,3,2026-04-07T00:00:00
7036,10768,cartao_credito,aprovado,2892.18,2025-01-02T00:00:00,1,2026-02-20T00:00:00
7037,8367,pix,aprovado,444.52,2024-11-15T00:00:00,1,2025-12-27T00:00:00
7038,11576,cartao_credito,aprovado,2008.61,2025-07-06T00:00:00,6,2025-10-31T00:00:00
7039,11891,cartao_debito,aprovado,2070.19,2026-02-07T00:00:00,1,2026-04-07T00:00:00
7040,14280,cartao_debito,aprovado,2458.45,2026-01-05T00:00:00,1,2026-02-16T00:00:00
7041,373,cartao_credito,aprovado,2474.95,2024-11-07T00:00:00,7,2025-03-05T00:00:00
7042,4993,cartao_credito,aprovado,712.87,2023-08-20T00:00:00,1,2025-12-13T00:00:00
7043,10661,boleto,aprovado,337.41,2026-01-08T00:00:00,1,2026-04-26T00:00:00
7044,9019,pix,aprovado,2977.09,2024-03-27T00:00:00,1,2026-01-13T00:00:00
7045,12703,boleto,pendente,2994.18,2026-03-21T00:00:00,1,2026-04-23T00:00:00
7046,3094,cartao_credito,aprovado,2663.0,2025-07-28T00:00:00,4,2025-09-04T00:00:00
7047,1125,pix,aprovado,2543.32,2026-05-16T00:00:00,1,2026-06-04T00:00:00
7048,13544,pix,aprovado,349.8,2025-11-10T00:00:00,1,2025-12-16T00:00:00
7049,7146,cartao_debito,aprovado,1754.12,2024-02-11T00:00:00,1,2026-01-22T00:00:00
7050,14917,pix,aprovado,2373.91,2023-12-28T00:00:00,1,2025-06-13T00:00:00
7051,5284,cartao_debito,aprovado,1073.77,2024-04-29T00:00:00,1,2026-02-13T00:00:00
7052,5115,cartao_credito,aprovado,1766.13,2023-12-17T00:00:00,12,2025-06-27T00:00:00
7053,11081,cartao_debito,pendente,2491.28,2025-11-02T00:00:00,1,2025-12-15T00:00:00
7054,1800,cartao_debito,aprovado,1932.52,2023-11-23T00:00:00,1,2024-10-10T00:00:00
7055,9870,cartao_credito,recusado,1667.71,2024-12-14T00:00:00,1,2025-07-05T00:00:00
7056,14666,cartao_credito,aprovado,1007.26,2023-08-05T00:00:00,9,2025-08-23T00:00:00
7057,8128,cartao_credito,aprovado,2736.65,2023-12-16T00:00:00,9,2024-07-22T00:00:00
7058,6299,cartao_credito,aprovado,2387.12,2023-05-01T00:00:00,10,2026-01-16T00:00:00
7059,9994,cartao_credito,aprovado,2538.85,2023-12-12T00:00:00,1,2026-02-20T00:00:00
7060,2485,cartao_debito,aprovado,71.08,2025-10-06T00:00:00,1,2026-04-13T00:00:00
7061,5382,pix,aprovado,1075.82,2024-12-24T00:00:00,1,2025-04-26T00:00:00
7062,14273,cartao_debito,aprovado,839.77,2024-05-19T00:00:00,1,2026-04-11T00:00:00
7063,2577,cartao_credito,aprovado,1120.08,2025-11-09T00:00:00,6,2026-01-09T00:00:00
7064,240,cartao_debito,aprovado,2610.96,2026-05-11T00:00:00,1,2026-05-30T00:00:00
7065,856,cartao_debito,pendente,911.98,2023-06-10T00:00:00,1,2025-04-17T00:00:00
7066,11399,boleto,aprovado,223.83,2023-04-09T00:00:00,1,2025-06-07T00:00:00
7067,9567,cartao_debito,aprovado,1884.7,2023-10-31T00:00:00,1,2024-12-01T00:00:00
7068,10793,cartao_debito,aprovado,197.14,2023-05-03T00:00:00,1,2025-07-26T00:00:00
7069,5556,pix,aprovado,2000.97,2024-10-12T00:00:00,1,2025-12-21T00:00:00
7070,5135,cartao_debito,aprovado,977.52,2023-05-05T00:00:00,1,2023-06-26T00:00:00
7071,2242,cartao_credito,pendente,2763.36,2025-04-22T00:00:00,8,2025-06-13T00:00:00
7072,10159,cartao_credito,aprovado,1274.08,2025-09-26T00:00:00,1,2025-10-16T00:00:00
7073,12951,pix,aprovado,2295.53,2023-07-02T00:00:00,1,2025-07-13T00:00:00
7074,9568,pix,aprovado,831.35,2024-03-26T00:00:00,1,2025-11-11T00:00:00
7075,10592,boleto,estornado,2681.45,2026-01-14T00:00:00,1,2026-06-03T00:00:00
7076,11096,boleto,aprovado,254.64,2023-04-26T00:00:00,1,2023-09-07T00:00:00
7077,5606,boleto,aprovado,208.66,2023-03-14T00:00:00,1,2025-09-06T00:00:00
7078,10259,cartao_debito,aprovado,2096.07,2026-01-31T00:00:00,1,2026-04-17T00:00:00
7079,14680,pix,aprovado,1472.62,2025-03-12T00:00:00,1,2025-06-09T00:00:00
7080,9291,cartao_credito,aprovado,490.64,2023-07-14T00:00:00,6,2025-06-16T00:00:00
7081,8803,cartao_debito,aprovado,425.84,2025-07-27T00:00:00,1,2025-10-08T00:00:00
7082,11893,cartao_credito,aprovado,1036.68,2024-06-26T00:00:00,2,2026-05-01T00:00:00
7083,4647,cartao_credito,aprovado,1760.95,2025-07-31T00:00:00,2,2026-01-07T00:00:00
7084,1619,cartao_credito,aprovado,453.56,2026-04-22T00:00:00,1,2026-04-25T00:00:00
7085,14737,cartao_debito,aprovado,2050.14,2024-03-06T00:00:00,1,2024-08-17T00:00:00
7086,10463,pix,aprovado,390.82,2025-07-28T00:00:00,1,2025-11-28T00:00:00
7087,3745,cartao_debito,aprovado,250.57,2025-11-05T00:00:00,1,2026-02-03T00:00:00
7088,8513,pix,pendente,1384.79,2023-03-27T00:00:00,1,2025-10-23T00:00:00
7089,3105,cartao_credito,recusado,2212.37,2025-02-24T00:00:00,11,2026-01-21T00:00:00
7090,14510,cartao_debito,recusado,908.84,2023-02-28T00:00:00,1,2023-03-20T00:00:00
7091,13404,pix,recusado,824.95,2024-12-13T00:00:00,1,2025-08-12T00:00:00
7092,14403,cartao_credito,aprovado,955.59,2025-04-14T00:00:00,10,2026-01-07T00:00:00
7093,7587,cartao_credito,aprovado,2749.46,2025-12-03T00:00:00,9,2026-04-09T00:00:00
7094,1527,cartao_credito,pendente,519.31,2025-01-29T00:00:00,9,2025-06-20T00:00:00
7095,13281,cartao_credito,aprovado,200.99,2024-03-22T00:00:00,8,2024-09-21T00:00:00
7096,2441,cartao_debito,aprovado,2718.39,2023-03-19T00:00:00,1,2024-12-14T00:00:00
7097,10840,pix,aprovado,460.45,2024-08-28T00:00:00,1,2025-03-30T00:00:00
7098,8524,cartao_debito,aprovado,1344.54,2023-10-24T00:00:00,1,2024-11-27T00:00:00
7099,13020,cartao_credito,aprovado,2530.1,2026-01-28T00:00:00,1,2026-05-19T00:00:00
7100,4998,boleto,recusado,2763.62,2023-02-22T00:00:00,1,2026-02-02T00:00:00
7101,574,pix,aprovado,1577.96,2026-01-13T00:00:00,1,2026-01-13T00:00:00
7102,9148,cartao_debito,aprovado,987.29,2025-11-06T00:00:00,1,2026-04-20T00:00:00
7103,4255,cartao_credito,aprovado,1193.81,2025-12-06T00:00:00,9,2025-12-10T00:00:00
7104,5209,cartao_credito,aprovado,392.88,2023-08-18T00:00:00,1,2024-12-15T00:00:00
7105,13794,cartao_debito,aprovado,2433.73,2025-08-08T00:00:00,1,2026-05-18T00:00:00
7106,14037,pix,aprovado,535.15,2023-05-26T00:00:00,1,2024-09-07T00:00:00
7107,12686,pix,aprovado,66.16,2023-08-08T00:00:00,1,2024-03-04T00:00:00
7108,4703,cartao_credito,recusado,552.47,2026-01-13T00:00:00,9,2026-02-05T00:00:00
7109,911,boleto,aprovado,1126.0,2025-06-06T00:00:00,1,2025-12-07T00:00:00
7110,613,pix,recusado,1067.13,2025-06-15T00:00:00,1,2025-12-01T00:00:00
7111,7648,cartao_debito,aprovado,2580.47,2023-02-14T00:00:00,1,2024-08-17T00:00:00
7112,11861,cartao_credito,aprovado,1705.31,2025-10-26T00:00:00,2,2026-02-04T00:00:00
7113,8450,boleto,aprovado,2148.92,2026-03-17T00:00:00,1,2026-03-18T00:00:00
7114,7229,pix,aprovado,1832.58,2023-09-15T00:00:00,1,2023-10-17T00:00:00
7115,10269,cartao_credito,aprovado,1630.24,2023-06-13T00:00:00,10,2024-04-23T00:00:00
7116,5922,cartao_debito,aprovado,1667.14,2025-01-06T00:00:00,1,2025-02-04T00:00:00
7117,12177,cartao_credito,aprovado,1374.94,2024-08-26T00:00:00,9,2026-05-25T00:00:00
7118,1134,pix,recusado,499.39,2024-06-11T00:00:00,1,2024-09-11T00:00:00
7119,10654,boleto,aprovado,818.73,2025-04-04T00:00:00,1,2026-06-01T00:00:00
7120,7737,pix,aprovado,850.22,2025-10-01T00:00:00,1,2026-02-25T00:00:00
7121,266,cartao_debito,aprovado,817.76,2023-11-08T00:00:00,1,2025-11-26T00:00:00
7122,184,cartao_credito,pendente,1036.96,2023-11-05T00:00:00,2,2025-07-03T00:00:00
7123,1243,pix,aprovado,917.43,2025-01-23T00:00:00,1,2025-05-12T00:00:00
7124,8169,cartao_credito,pendente,2335.13,2023-04-27T00:00:00,5,2024-02-23T00:00:00
7125,14757,cartao_credito,aprovado,2560.35,2024-07-07T00:00:00,10,2025-10-03T00:00:00
7126,4542,cartao_debito,aprovado,2549.04,2024-10-26T00:00:00,1,2025-03-02T00:00:00
7127,9240,pix,aprovado,909.43,2023-09-19T00:00:00,1,2025-12-23T00:00:00
7128,1117,pix,recusado,784.7,2026-03-11T00:00:00,1,2026-04-19T00:00:00
7129,4841,cartao_debito,aprovado,439.19,2024-02-07T00:00:00,1,2026-03-26T00:00:00
7130,11757,cartao_credito,aprovado,456.55,2025-05-27T00:00:00,4,2025-06-30T00:00:00
7131,9365,boleto,aprovado,1566.02,2024-05-10T00:00:00,1,2025-03-28T00:00:00
7132,2690,cartao_credito,aprovado,746.55,2026-02-28T00:00:00,8,2026-05-27T00:00:00
7133,13943,cartao_credito,aprovado,1631.97,2026-06-04T00:00:00,10,2026-06-07T00:00:00
7134,9421,cartao_debito,aprovado,2961.1,2025-02-15T00:00:00,1,2025-02-23T00:00:00
7135,10358,cartao_credito,aprovado,573.44,2024-06-26T00:00:00,11,2025-01-05T00:00:00
7136,6519,cartao_credito,aprovado,2268.01,2026-05-07T00:00:00,9,2026-06-01T00:00:00
7137,1602,cartao_credito,aprovado,908.74,2025-07-06T00:00:00,5,2025-12-02T00:00:00
7138,13763,cartao_credito,aprovado,385.37,2023-10-29T00:00:00,1,2024-07-28T00:00:00
7139,4018,cartao_debito,aprovado,824.26,2024-12-24T00:00:00,1,2025-07-05T00:00:00
7140,10014,pix,aprovado,2093.91,2024-04-06T00:00:00,1,2024-06-17T00:00:00
7141,7303,cartao_credito,estornado,1560.55,2025-03-07T00:00:00,3,2026-05-26T00:00:00
7142,9412,cartao_debito,aprovado,2425.63,2025-08-25T00:00:00,1,2026-01-19T00:00:00
7143,11652,cartao_credito,aprovado,795.06,2024-03-17T00:00:00,3,2024-08-29T00:00:00
7144,13376,pix,aprovado,2163.14,2024-11-03T00:00:00,1,2026-01-10T00:00:00
